date,price,market_cap,total_volume
2022-04-18,39739.11925622209,755627152747.4514,16627779441.567648
2022-04-19,40833.5379650337,776463403746.4385,30617039399.980103
2022-04-20,41498.12244669832,789141783336.2104,22717772925.289574
2022-04-21,41397.220477279625,787437397453.9304,24937668255.073463
2022-04-22,40528.54148675958,770787243369.5001,32131220615.550182
2022-04-23,39756.848993471016,756144456297.8489,46022063018.95215
2022-04-24,39561.78019075613,752414150959.3553,15010797471.968071
2022-04-25,39469.04986198146,752446283899.8965,16778683767.597218
2022-04-26,40488.877917622376,770112436973.4149,32883645913.964718
2022-04-27,38134.21545068938,725434540422.046,31053018153.386673
2022-04-28,39237.94931747103,746473028158.29,28170490245.865635
2022-04-29,39741.766645809636,756090806420.8264,31484572271.03238
2022-04-30,38650.55013809267,735829877665.6912,27758348826.409065
2022-05-01,37820.61176529208,719611115951.2947,20955789685.355682
2022-05-02,38537.65476669535,733294957352.5364,24857664487.014507
2022-05-03,38561.56539902362,733787526677.6703,29825308569.42226
2022-05-04,37758.496107734,718542028695.8999,23070122642.32804
2022-05-05,39699.02404125388,755764276888.7715,31748901527.20592
2022-05-06,36612.229548803036,696020943881.887,37402043365.58407
2022-05-07,36116.394294982965,687093350325.4445,32223287014.454002
2022-05-08,35573.31019883488,678702448510.6605,19130720394.98043
2022-05-09,34070.31219757961,648514321641.9902,30810576501.52256
2022-05-10,30269.586956629482,576197842487.6378,58369928594.32748
2022-05-11,31026.93386836242,590644412746.6844,54071363210.08785
2022-05-12,28913.48836365432,549294001873.1765,65985702701.50493
2022-05-13,29126.11597686014,555266177876.6213,61338080283.57989
2022-05-14,29310.728959858257,558053182541.2809,71541696924.39926
2022-05-15,30189.333177005963,573777699744.01,25759546763.688618
2022-05-16,31319.309111130002,596346266888.6597,22948123704.172672
2022-05-17,29923.606993639707,569801943005.2971,28418179221.125336
2022-05-18,30502.19328027689,581272773175.8237,24964703223.57502
2022-05-19,28772.200501112577,547927169401.20306,26219431165.241817
2022-05-20,30382.40624219559,578678245847.8763,29190056577.430664
2022-05-21,29256.813374416255,557201657280.7389,25980877919.56809
2022-05-22,29491.507947760598,561696351558.8424,13561006428.368963
2022-05-23,30351.050417138096,578090387085.146,17199930154.801018
2022-05-24,29163.167775739188,555459414424.212,26646754324.71057
2022-05-25,29655.02613175249,564885248021.9939,23486436836.56051
2022-05-26,29584.949851985926,563577022957.9133,23108764916.206596
2022-05-27,29346.781442431617,559066076343.6685,31972044691.709656
2022-05-28,28646.65218193245,545752899521.8662,31756305901.005535
2022-05-29,29088.236452817226,554938694217.2793,15406515372.711676
2022-05-30,29492.503214953642,561771345708.952,14496111397.934435
2022-05-31,31740.94072516695,604926607440.7722,34891305294.623
2022-06-01,31865.749621173167,607393396318.7885,29770567353.488136
2022-06-02,29833.450330205254,569001624438.0176,35553330791.53566
2022-06-03,30481.013996026013,580863150152.0535,24232399986.261147
2022-06-04,29714.143487149733,566275595800.1772,21997859590.66833
2022-06-05,29872.3603087139,568340135127.331,12911383481.843807
2022-06-06,29917.764052456198,570209935092.4275,13395229055.412352
2022-06-07,31372.5847629755,597966736176.5532,27644798123.298183
2022-06-08,31265.469277693348,597205650752.5386,36111325508.04181
2022-06-09,30229.236836130378,576238781341.3682,27080284928.564884
2022-06-10,30101.187521431468,573819802894.6453,18871591862.340336
2022-06-11,29101.2982596468,554622874799.0432,25663085729.428833
2022-06-12,28374.14499732395,540789214973.6274,22518366769.839092
2022-06-13,26767.269173221313,514202090511.0678,29834061115.62461
2022-06-14,22525.768350391198,429492202561.014,64852526179.382835
2022-06-15,22244.848968001315,423044474596.5387,47639470967.891426
2022-06-16,22529.198114649807,429887916884.8431,52027211446.51121
2022-06-17,20408.690490591813,389181727345.57733,27449277945.59262
2022-06-18,20473.05288079512,391441740414.39136,24232922585.240158
2022-06-19,19047.41782828195,362303884192.0101,38920632524.1614
2022-06-20,20516.41197977524,390555374756.5322,32488136325.883087
2022-06-21,20636.75891240637,392793374515.9921,28346447996.779846
2022-06-22,20700.923933039136,395059669321.2376,25340643362.789
2022-06-23,19983.566482863105,381616262301.266,24955466738.110855
2022-06-24,21100.270533511088,402495826231.42053,23655104386.978516
2022-06-25,21262.71348295613,407086114490.3726,21955656695.748722
2022-06-26,21525.88036221139,410110791491.05475,16152442749.306295
2022-06-27,21052.80539783573,401645800330.4072,15392697878.417652
2022-06-28,20751.477530790766,395914576106.05786,17719011287.9831
2022-06-29,20282.542479269694,386606940573.39575,18161209601.432373
2022-06-30,20108.529472889782,384067866465.5609,20744333507.35517
2022-07-01,19608.397493423083,365984224323.45276,22816515394.911003
2022-07-02,19407.447430262473,370916529918.7163,28756781114.699898
2022-07-03,19268.227002666128,367706689137.568,15601715000.679424
2022-07-04,19310.233218521833,368549364135.05225,13976969844.332441
2022-07-05,20257.012328592882,386425176262.77844,18634860046.37241
2022-07-06,20188.779663973284,385301783065.72974,23623270105.54542
2022-07-07,20566.68722377,392479833070.6018,21755499642.28282
2022-07-08,21660.596837075183,414055638573.8548,21927087503.433758
2022-07-09,21858.818749217564,417690286504.50726,46645398900.96298
2022-07-10,21589.628101459668,412459838738.2113,26211587451.783283
2022-07-11,20859.81407965063,398249545888.6735,25037950754.003357
2022-07-12,19998.467839575842,382000290322.39886,21319467248.801025
2022-07-13,19350.73735007727,370191767290.5106,22074971578.2899
2022-07-14,20225.23866433186,385462566548.9708,28560004360.902916
2022-07-15,20574.84059150044,393104346702.71136,28732413536.669937
2022-07-16,20794.811981436706,397285233065.65533,46542248374.33238
2022-07-17,21193.08334336837,404705642580.89075,42051101694.797554
2022-07-18,20824.36275165164,397660610560.5498,29615794461.49923
2022-07-19,22395.365383103952,425756736660.6174,58636734705.48306
2022-07-20,23366.90769792785,445889013251.1064,57338223361.51413
2022-07-21,23313.296731959555,446130012149.91077,40775718993.79776
2022-07-22,23155.207555248304,442379611364.02734,63224249257.511284
2022-07-23,22696.902754290055,433485926857.3929,40304373301.41499
2022-07-24,22506.199573628986,429803379587.55133,42519262113.1533
2022-07-25,22613.719208248454,433819662321.5266,33108916659.05373
2022-07-26,21330.295450788173,407480099599.8142,42667548128.932236
2022-07-27,21235.612316085775,405692421501.52716,53995620035.18145
2022-07-28,22908.884260468687,437193517021.8447,54498281944.45157
2022-07-29,23822.067597823116,454806622614.75885,55609627980.6571
2022-07-30,23847.58331873861,459609388579.5554,41089335195.63975
2022-07-31,23653.459549430798,451726702392.36206,62102072346.807785
2022-08-01,23379.70052509082,447051019373.1847,31786729326.443203
2022-08-02,23333.749243312184,445958949620.3002,44489771146.510735
2022-08-03,23053.846847482677,440954684720.7478,35151096516.75639
2022-08-04,22860.42098438317,437035641450.2815,41334593234.075066
2022-08-05,22678.363633874185,432420621055.8012,23624874220.429745
2022-08-06,23225.036201942938,443821669890.4801,27040190909.828075
2022-08-07,22984.57953144855,439414782173.18774,14439694271.14074
2022-08-08,23197.603469525384,442979379284.1196,14324042469.270954
2022-08-09,23823.679442453606,455450642522.25543,27756736787.028625
2022-08-10,23203.680696781623,443382534834.6949,29738069337.77638
2022-08-11,23948.829553271633,457270455537.3291,32215976525.650154
2022-08-12,23948.75170368143,458070674127.7904,33892871243.716595
2022-08-13,24411.379871522615,466765701334.6809,25195193357.103275
2022-08-14,24433.653747243658,467078368768.6749,22240559959.522095
2022-08-15,24312.541424891562,464896345363.0234,21287616855.704494
2022-08-16,24179.014652309197,462437221425.1544,33404812507.80541
2022-08-17,23913.333725628458,456791042838.03827,24971300201.368164
2022-08-18,23359.418837070007,447015816173.3428,29567403252.00121
2022-08-19,23248.38422819264,444845955425.38696,20228208349.156567
2022-08-20,20945.8339660496,400810425580.64777,35142410593.122185
2022-08-21,21175.232732989512,404924875533.8922,23809679190.922188
2022-08-22,21615.761693416986,413578924865.8514,20476237108.351532
2022-08-23,21387.747114773963,408409110509.79584,28856912427.175735
2022-08-24,21562.45153991356,412338357271.39594,29331102121.793316
2022-08-25,21395.45846975991,409503007623.01685,26855905243.361156
2022-08-26,21618.009019176647,413843488595.5175,26767966536.315014
2022-08-27,20271.322951706014,387215087166.7839,34910727805.04114
2022-08-28,20069.953331596196,383790676113.79205,24463219414.743473
2022-08-29,19659.24670619362,376180531070.6233,19781826309.451183
2022-08-30,20308.861447891457,389119405471.2333,28706315246.140064
2022-08-31,19805.35069885804,379555151404.602,30308993725.456158
2022-09-01,20023.55444491251,383348414528.78253,27825786159.855602
2022-09-02,20153.975977982507,385027707310.6654,25616737335.88055
2022-09-03,19941.451370047158,381788074511.76855,24078042298.340073
2022-09-04,19814.5642451146,379422449024.2574,20048153187.39969
2022-09-05,19980.013222242276,382421043401.0045,21537524477.36904
2022-09-06,19785.73350185514,378685143698.17633,23522961655.00036
2022-09-07,18859.500087680277,361210437263.86273,39940310406.47586
2022-09-08,19280.62547645678,369340091982.8708,30517907004.082462
2022-09-09,19322.77774937157,369723445425.44885,28936941008.358917
2022-09-10,21359.58252557909,408976281844.7646,42487059054.97593
2022-09-11,21707.38731931814,415974687298.0947,35941349745.24438
2022-09-12,21739.80437979554,416073628622.09485,31266252145.35619
2022-09-13,22339.67050262336,427473787888.3761,44006486689.44507
2022-09-14,20184.96749189655,386529657258.8565,46489890914.82466
2022-09-15,20255.922978327133,387486232249.80023,35789015870.392235
2022-09-16,19702.169889811717,377719382182.44714,33715957206.68328
2022-09-17,19764.411712043777,377988702161.6817,30187737709.58007
2022-09-18,20131.675305714027,385486747327.04944,23394494073.784782
2022-09-19,19437.157867982634,372598380208.27094,28689764413.699097
2022-09-20,19570.386709523507,374524246937.4287,39507938864.87854
2022-09-21,18869.928809390534,361980678159.1343,33890591849.676514
2022-09-22,18539.63523831258,355194467885.9514,41059997264.96848
2022-09-23,19464.322663348466,372075639498.16974,37660914389.8923
2022-09-24,19291.904802452067,370913140447.51636,35506139423.901344
2022-09-25,18939.970580499372,363168779956.3335,24644354421.61794
2022-09-26,18809.41143933244,360256894978.40894,21516374222.675316
2022-09-27,19219.727780656474,367613056759.2221,42560193944.41844
2022-09-28,19116.331160710437,366383164263.7157,52482615483.86207
2022-09-29,19444.787771362975,372892084645.0075,47494258189.70422
2022-09-30,19563.765161776904,374830625219.6003,37537716230.48356
2022-10-01,19476.92659600407,373222100680.7475,37848666330.67224
2022-10-02,19314.463835217448,370204708063.3375,15943514602.722155
2022-10-03,19065.153837148988,366195863790.6755,17859684587.64641
2022-10-04,19620.567543591394,375767908259.0832,26634227151.925247
2022-10-05,20345.398520106643,390177741507.47705,30974520027.944332
2022-10-06,20161.830614985047,386368899196.38165,29366342083.101757
2022-10-07,19949.051041418512,382505641462.15643,31354758329.142307
2022-10-08,19457.308951251147,373170861484.13965,25445042398.337975
2022-10-09,19418.037989243952,372391945609.07526,12996183216.30484
2022-10-10,19448.14900175761,372264710552.3351,14404623229.04686
2022-10-11,19142.694767392895,367207056773.2261,23743487600.53748
2022-10-12,19058.628039738272,365118514776.26794,25102717820.99086
2022-10-13,19153.039779986986,367301644901.367,22339104401.384174
2022-10-14,19383.9432200889,371647189087.47595,37194496437.923996
2022-10-15,19198.107144951755,367584653730.75476,34806651159.13548
2022-10-16,19072.780513358884,365870425566.52997,13103099352.405506
2022-10-17,19272.921847772006,369552982160.53754,15683330320.159586
2022-10-18,19557.895548868444,375052275829.7958,23713928577.519844
2022-10-19,19348.029368810374,371196833238.99286,25848175158.687187
2022-10-20,19134.242664465204,367085331987.69183,23047051893.294765
2022-10-21,19031.15987195947,365098952754.63934,25712511231.935688
2022-10-22,19173.28046885863,367999082249.1525,30297335038.197
2022-10-23,19203.86547117714,368484939423.55475,13362526957.65784
2022-10-24,19574.824231840797,375197423662.3941,19928822961.41621
2022-10-25,19316.94062294213,370622833880.7626,28657172008.9177
2022-10-26,20095.152230674925,385476931983.84595,39846253138.59686
2022-10-27,20774.247496426033,398674628646.93066,50667020407.51415
2022-10-28,20278.36623205219,389238872375.6226,41829789298.17936
2022-10-29,20591.241208098614,395201306734.5831,36165609164.5681
2022-10-30,20800.70708772471,399135164712.3964,32806216910.570454
2022-10-31,20623.871497040946,395548335410.141,24707906148.749344
2022-11-01,20494.60120983709,393311097043.5727,37290619694.72375
2022-11-02,20489.646203160763,393218202887.5868,32262771910.727066
2022-11-03,20162.980904822525,387015867490.0914,44539856162.44828
2022-11-04,20210.912417111318,387756249891.6283,36562782563.979164
2022-11-05,21150.315583912397,405987599945.2726,33773463079.332672
2022-11-06,21282.985109422694,408892506459.0742,31061573100.604958
2022-11-07,20906.99792695512,401869336200.07385,50602704770.812515
2022-11-08,20597.755017060834,395168506455.3059,91750982446.38734
2022-11-09,18562.353215089643,356871594631.61395,92144963385.0274
2022-11-10,15742.444335961438,301963847693.52637,74978675390.59279
2022-11-11,17594.923500278233,336597208099.6668,65200666543.364624
2022-11-12,17080.215260565037,325921112619.09045,45030331310.74984
2022-11-13,16797.98748257006,322330608513.1628,21893997140.860477
2022-11-14,16344.342316001042,313605586517.2854,20411619109.007805
2022-11-15,16645.828500283515,320598982524.9025,37539226046.106285
2022-11-16,16890.52938386464,324608360619.00433,28676275678.9418
2022-11-17,16689.39673273771,320099234744.2721,26922027947.408913
2022-11-18,16718.361228055077,321287480849.7667,22011291267.356167
2022-11-19,16707.022778986535,320876918352.4405,20942172141.414623
2022-11-20,16712.729525794817,321151208473.7581,10844466289.901127
2022-11-21,16304.07685562355,313370674122.3842,15680401749.958439
2022-11-22,15814.335280855257,303834128504.1595,31057277097.34788
2022-11-23,16171.628978315088,311463297390.4882,25091849198.571053
2022-11-24,16608.00998544357,319494112507.07404,26858079944.170044
2022-11-25,16596.03575847268,318949911014.53784,20949512927.386944
2022-11-26,16524.449007720887,317919884011.3825,18933018587.76629
2022-11-27,16456.156062496684,316206865319.883,18243019109.753235
2022-11-28,16459.149543755877,316487666895.4407,16551822516.185429
2022-11-29,16222.210728731225,311810991501.448,24566056814.212288
2022-11-30,16441.979978419113,316170903326.0224,24663035431.352062
2022-12-01,17186.502572066118,330763402606.7043,30676053555.32337
2022-12-02,16972.73406077455,326141917292.63745,23319572025.36399
2022-12-03,17084.87334047068,328178365692.1309,20945433171.615204
2022-12-04,16923.38287008033,326498242602.6305,16931408153.950111
2022-12-05,17149.93175096291,329544949093.6664,18214353301.13762
2022-12-06,16973.372577553495,326635737516.3175,23204017213.929634
2022-12-07,17085.64314125141,328108161816.87274,21026126511.19885
2022-12-08,16851.30346863184,324178677956.7833,21192130005.603653
2022-12-09,17235.014157992136,331389860355.59094,22674029585.253864
2022-12-10,17149.824203925327,329756788298.6587,23179829829.170135
2022-12-11,17125.364927688952,329283186564.5152,14234368489.844261
2022-12-12,17101.038019732932,328868814164.99066,15681124918.738192
2022-12-13,17179.596038203494,330715694645.24335,21633829199.489113
2022-12-14,17784.162894053265,342102502914.68976,28941242217.591747
2022-12-15,17808.71617265881,342692750075.4062,27267536668.811485
2022-12-16,17338.358126632633,333854506370.7365,22754686787.817104
2022-12-17,16623.75782614431,318992400741.96515,22250411214.773224
2022-12-18,16806.48559206152,323096167353.6004,15086383815.776106
2022-12-19,16742.816663834055,322740705484.67255,11134054723.147482
2022-12-20,16422.562273279298,316270478163.65466,17719672544.8918
2022-12-21,16899.331969046758,325120443529.51874,24938219697.886032
2022-12-22,16816.85370118997,323127932459.19025,16062767787.358068
2022-12-23,16824.790162441503,323519254392.6745,17847826941.681046
2022-12-24,16791.45543916491,323013370317.24255,16765392449.950893
2022-12-25,16848.568708323422,324072643385.91296,10169853734.117493
2022-12-26,16842.177039905502,323868581953.1157,12574453968.75801
2022-12-27,16900.081871938084,325036912914.6697,12574997282.039291
2022-12-28,16701.840210667935,321351469136.8621,17436062121.5136
2022-12-29,16538.906094001977,318288869204.81464,19113614755.874695
2022-12-30,16644.379087037905,320297298175.87695,15683731676.998154
2022-12-31,16604.020520373393,319722045805.09534,17497327983.349342
2023-01-01,16540.693624776803,318278329991.7019,12013247678.029587
2023-01-02,16615.969318012816,319832024054.6308,9799252684.089952
2023-01-03,16674.342536301097,321486454934.26776,13023861027.769472
2023-01-04,16677.646185850346,321080820418.18396,15367167883.495031
2023-01-05,16855.1747387671,324397588037.39484,20836560771.723633
2023-01-06,16832.098988497855,324138957221.0557,14919039445.106901
2023-01-07,16960.23206247515,326571439011.6566,19046576249.728558
2023-01-08,16950.861521853905,326371741274.41095,9594456673.448975
2023-01-09,17074.61539572674,328470896861.37854,11841041542.993702
2023-01-10,17194.90932945318,331158152699.25574,25532751567.198166
2023-01-11,17436.90232978116,335743942932.3494,21858206845.29233
2023-01-12,17996.832553741606,345688973386.69006,25439279072.98185
2023-01-13,18866.810330617045,363381125082.7658,48025109150.17737
2023-01-14,19941.780543296303,382675302196.4898,39514419053.17687
2023-01-15,21019.20661402266,405209898132.0056,49498711311.53301
2023-01-16,20853.230569490253,401697403586.5178,23072133987.553684
2023-01-17,21175.33773662521,407760358639.0028,34809391745.54498
2023-01-18,21156.78393116713,407405144842.9396,33278841336.508595
2023-01-19,20726.844969426445,399349603616.14526,40612056908.80891
2023-01-20,21081.671022204326,406258441952.3726,29144534677.57505
2023-01-21,22705.83367889906,436724993652.4275,41321936668.62795
2023-01-22,22771.023287021784,438578588179.0604,44077026803.66082
2023-01-23,22736.66142892971,438060367560.3554,34124364415.43915
2023-01-24,22984.87497643721,442926343072.59235,36750647385.65293
2023-01-25,22610.010598272846,435679436196.35767,35621897292.95152
2023-01-26,23180.422697874263,446715261348.7517,42772537174.72366
2023-01-27,23024.74618081709,444005849172.13904,37099702812.22777
2023-01-28,23082.858382122955,444898315874.05536,36109035905.258965
2023-01-29,23022.23299135344,443702765526.11646,19567219823.87809
2023-01-30,23797.460894881242,458368002025.743,38438621263.58117
2023-01-31,22840.385858797104,439295730927.16473,38594596831.97205
2023-02-01,23137.323554088376,445991168199.3282,32683643418.329483
2023-02-02,23725.161796142238,457383099382.75,37452064508.17389
2023-02-03,23539.676770196525,453565018922.54517,44735297656.69828
2023-02-04,23451.577650774634,452312595756.25696,41267040610.76361
2023-02-05,23340.34958553934,450197147854.798,21063097082.257824
2023-02-06,22946.286578591233,442933975658.56586,26678691424.549904
2023-02-07,22786.483006387727,438726385719.1618,33963650031.470352
2023-02-08,23294.9136483527,449391195299.20337,38850594358.69947
2023-02-09,22947.50782856846,442518382691.65485,34247782005.793324
2023-02-10,21820.886508092775,420790678627.7739,51161546272.35185
2023-02-11,21630.132979576298,417351358181.0193,42389972640.44812
2023-02-12,21889.432080049624,422107650473.77954,23574706405.838543
2023-02-13,21779.87440384417,420218240428.1313,25877166000.550278
2023-02-14,21807.834274723064,420838871938.82733,36761909546.14395
2023-02-15,22220.070997481067,428649056117.7321,45363697019.73754
2023-02-16,24307.875101631602,468820317786.9533,44336284482.19016
2023-02-17,23756.907281577434,459293697174.9459,48144978044.45546
2023-02-18,24628.82455217312,475194230168.09973,54200707340.94142
2023-02-19,24642.79087073843,475529620771.9494,24900444765.27695
2023-02-20,24284.478003714703,470798520570.0436,33664683478.33256
2023-02-21,24786.665940845705,478236525469.6496,38997046274.497246
2023-02-22,24417.38703630947,470623925511.17865,41991954878.4476
2023-02-23,24146.101364545222,465998918250.2451,40336608135.49699
2023-02-24,23951.11098423326,461042830140.0772,42356618035.349625
2023-02-25,23172.286538018925,447316067422.04736,35081974267.07997
2023-02-26,23157.038107459524,447030240435.99854,22999909593.10942
2023-02-27,23541.115854493557,454284528651.50226,24469102669.371048
2023-02-28,23518.12390627588,454364917718.867,28832423816.478718
2023-03-01,23155.543746825795,446010055987.85736,25534054046.06684
2023-03-02,23634.333489123786,456417315966.7193,32507897259.084335
2023-03-03,23464.33654185282,453067155320.8529,27432755758.440197
2023-03-04,22367.43302246967,431727585101.1504,34239649135.070206
2023-03-05,22348.32991538815,431837491811.49384,13392431931.930376
2023-03-06,22421.885805853268,433081135066.3954,16080097920.160833
2023-03-07,22415.113659694827,432758824798.3097,21124920006.057713
2023-03-08,22217.209884905325,427994888566.54205,27780357943.162678
2023-03-09,21712.65119391273,419694984165.3824,28493032424.783108
2023-03-10,20376.320007428807,392841773384.4403,40173833477.660774
2023-03-11,20195.2289502733,390202255053.33545,51593890225.48742
2023-03-12,20521.55615175117,394742728281.98926,37746654239.61721
2023-03-13,22095.71339833569,425816781283.92786,36639901908.82403
2023-03-14,24178.95532797469,466509005562.78174,66799159801.958115
2023-03-15,24758.765085827567,478406045309.6089,70714394276.37074
2023-03-16,24470.88205445031,472833547484.0809,63107437928.81401
2023-03-17,25161.272017520052,486375597562.7987,60688056874.81415
2023-03-18,27466.677829829863,530038219067.3334,64617615617.80156
2023-03-19,27107.792183504385,523262280970.14777,46473651090.578415
2023-03-20,28186.842652360127,546680822196.2155,46394763656.038155
2023-03-21,27929.167733140293,538935400013.3555,55315948514.426994
2023-03-22,28264.23961052235,545917428270.10583,34430928756.27183
2023-03-23,27449.254830807356,530515158753.954,35394833933.50181
2023-03-24,28459.735113552502,549578396178.6341,20360807194.56342
2023-03-25,27595.4947483755,533634255119.3758,21551272690.413612
2023-03-26,27670.199498496833,534960802333.31067,15053754845.31385
2023-03-27,28048.46997853496,542675619058.77966,14450374261.063795
2023-03-28,27182.299559950465,525230880103.13837,18519053231.63728
2023-03-29,27291.3500210497,528042785008.98267,17658503318.910484
2023-03-30,28394.997780199057,548808373530.0567,21097595427.489532
2023-03-31,28041.123080088284,542369769760.28796,22702531379.35043
2023-04-01,28516.784729688636,551707238559.8757,19112345639.962193
2023-04-02,28498.94463304862,550949831049.3949,10085380788.870918
2023-04-03,28236.508738939792,545181408318.2205,11682876586.814528
2023-04-04,27815.42653124798,539350908801.9282,19711493345.476036
2023-04-05,28175.33033421539,544313567953.4008,14871614372.831093
2023-04-06,28197.20034124555,545409754928.52686,16507617903.813946
2023-04-07,28042.9833864884,542601176317.4441,13079528995.139923
2023-04-08,27934.43871284895,540432353743.3232,10141276803.893911
2023-04-09,27968.12804705512,541094458101.44714,8844199146.1801
2023-04-10,28351.23699385011,548568597244.1978,11429030269.731691
2023-04-11,29657.974136873556,574059578670.3654,17475381731.251884
2023-04-12,30260.93610940865,585359301945.2595,18320296514.777645
2023-04-13,29904.138694718906,578850627447.6105,18407698928.06657
2023-04-14,30405.027312781145,587939018759.4221,16404033694.47376
2023-04-15,30468.40870059078,589051372432.549,20984067684.216217
2023-04-16,30312.16187965924,586969785778.0928,11028264273.146706
2023-04-17,30304.807514785844,586268225587.8677,11188035367.077023
2023-04-18,29467.459829260344,569958059900.5195,16771824487.579357
2023-04-19,30365.904167541412,587730212230.9563,18078539248.52104
2023-04-20,28833.217501221105,558796473890.5958,24136616861.636356
2023-04-21,28255.57824866478,546141074655.3764,21695904964.799046
2023-04-22,27300.157128515566,528357279464.0127,20420333533.71415
2023-04-23,27861.640663476548,539454716829.9368,11700230849.968126
2023-04-24,27606.578347653143,533753154140.2553,11435645306.771605
2023-04-25,27511.635682161308,532290845181.53394,16443099944.64734
2023-04-26,28351.218248373007,548359667398.65234,17061823985.865345
2023-04-27,28352.19132059668,548638734338.36755,30540034741.28477
2023-04-28,29483.52170499186,570258039118.5771,26238597379.49954
2023-04-29,29339.99499754935,568153896404.9741,18730801539.181553
2023-04-30,29217.944046809913,565714356650.6621,9711415138.827158
2023-05-01,29362.056213625394,568513467268.4124,14707008604.647
2023-05-02,28125.501155636823,544421676291.20087,19980169281.008976
2023-05-03,28654.390133326717,554886795897.9369,17699097406.188805
2023-05-04,28988.320996249273,561312171794.5802,19944381490.560024
2023-05-05,28846.461458608057,558634329303.2208,12676760580.080193
2023-05-06,29520.322268970496,571520224182.8824,4971523630.54862
2023-05-07,28887.741045523366,559078681902.6073,6463808309.438925
2023-05-08,28611.439197614574,554373015261.6681,10199066943.170338
2023-05-09,27696.76078562556,536032086472.038,21535578788.860283
2023-05-10,27607.39168091902,535037100026.6903,8876813250.933558
2023-05-11,27639.73356593586,534937464538.75824,17159331951.189877
2023-05-12,27024.76572929978,523414877659.3074,7754296234.077171
2023-05-13,26787.69039591833,518816444750.7709,9157286238.193073
2023-05-14,26798.126271474703,520426027097.3362,8365379054.202115
2023-05-15,26911.805273213893,521319019334.69617,6019488454.419681
2023-05-16,27227.793422558792,527655229433.8867,14570026781.747086
2023-05-17,27022.713173921147,523965691858.8659,12927093920.902998
2023-05-18,27389.971511442203,530762551513.4872,12580626234.913448
2023-05-19,26842.95249471792,520544913836.41003,12599487111.93878
2023-05-20,26884.371059589947,521153640362.9618,11559136131.368769
2023-05-21,27093.79110149735,525040003344.1629,3882362454.219783
2023-05-22,26773.83024366478,519171380714.0945,8125825605.684245
2023-05-23,26869.686021790778,520821915713.9187,8025716966.179398
2023-05-24,27222.937746603853,527528695688.7587,11685763863.312372
2023-05-25,26338.948946998687,510987979871.2201,17477200137.10873
2023-05-26,26475.607902534273,513295724355.69904,11953749225.494001
2023-05-27,26717.987553571777,517973731437.9403,10994037071.45216
2023-05-28,26848.23993959246,520461980942.25433,6029471707.897409
2023-05-29,28110.313467609285,544879177078.8053,13144599279.47902
2023-05-30,27759.746663920676,538430950369.49817,13483205892.539595
2023-05-31,27713.908547529507,537414074116.4985,12766436369.815956
2023-06-01,27245.474465179723,528464394082.93866,10001106221.647074
2023-06-02,26824.10149951678,520271910707.11273,12156086970.872988
2023-06-03,27247.74008145703,528508990069.2122,15428145241.775957
2023-06-04,27066.371328526235,525209390395.50604,6673279605.629511
2023-06-05,27315.447587487684,529630092281.38684,6098045626.047618
2023-06-06,25792.6160902334,500593893699.2183,21208433571.87331
2023-06-07,27216.61556469773,527295592028.08093,22188018260.83246
2023-06-08,26346.244545137633,510979921090.6337,14723854336.09437
2023-06-09,26507.90989220298,514279355771.4992,10197924963.780262
2023-06-10,26469.581684007026,513226142603.1213,10464066236.48124
2023-06-11,25858.12289218562,501653860264.2029,9755626714.244692
2023-06-12,25916.57989637981,502683000962.43024,10439993428.365507
2023-06-13,25910.362742919464,502562686069.16986,9761691909.31603
2023-06-14,25872.20645879509,501752262681.7188,9921875985.888603
2023-06-15,25107.754695880594,487262840554.6715,11982737579.702812
2023-06-16,25564.599632887144,495788386559.10156,15184095954.029512
2023-06-17,26327.3256694539,510906153487.60516,13604025863.641972
2023-06-18,26501.044442233673,514331114457.8236,9533422254.890303
2023-06-19,26333.092529664373,511384956032.88007,8589379740.11672
2023-06-20,26779.387461522838,519667661979.1768,6651894946.454161
2023-06-21,28330.891419807507,549330089183.52325,19958565664.552258
2023-06-22,30101.764819488686,584070487996.789,23757254196.777027
2023-06-23,29935.632106749556,581473706978.9268,19613389213.798763
2023-06-24,30629.24435333575,594588611688.3142,22630955878.97284
2023-06-25,30537.816664634793,592912110031.5245,11736119929.84371
2023-06-26,30454.75697441562,591387700082.1104,12076819255.30491
2023-06-27,30285.50506407074,587134340343.6245,16032184116.631308
2023-06-28,30693.54635606798,595427193050.2291,14411853963.110468
2023-06-29,30083.477245263824,584187696961.3756,8489428028.028098
2023-06-30,30466.610456893526,591688337868.8445,12545425127.446297
2023-07-01,30480.781481944465,591722375245.7673,21422361050.823097
2023-07-02,30583.619599697537,593625140902.5646,4210431244.4326854
2023-07-03,30571.887072871446,593627203721.8534,7236318143.905301
2023-07-04,31134.713133508405,604507839820.0979,14755008156.77765
2023-07-05,30775.624022375305,598449423994.1252,12403890725.264545
2023-07-06,30484.79377442352,592386606697.3153,10260132141.46154
2023-07-07,29990.055151220247,583429029204.2451,21776707863.503353
2023-07-08,30315.26540235163,588811434763.8912,13018507892.814608
2023-07-09,30264.19734525722,587678367157.9867,5608541981.756295
2023-07-10,30169.87065747925,585883986681.1711,7559670230.189486
2023-07-11,30394.28114637557,590311894648.7518,12835219756.96589
2023-07-12,30620.81424697801,594749192359.1351,11753418050.421658
2023-07-13,30407.41631435991,590629381260.7114,13072555444.262321
