"Date","Price","Open","High","Low","Vol.","Change %"
"07/04/2013","487.22","489.23","490.65","486.49","39.43K","-0.03%"
"07/03/2013","487.35","489.84","492.93","487.11","45.91K","-0.51%"
"07/02/2013","489.84","480.72","490.14","480.72","37.84K","2.04%"
"07/01/2013","480.04","478.98","482.03","475.26","35.06K","-0.23%"
"06/28/2013","481.13","484.84","485.94","479.94","62.41K","-0.38%"
"06/27/2013","482.95","476.33","482.95","475.00","46.02K","1.99%"
"06/26/2013","473.53","473.26","476.47","466.41","66.68K","0.11%"
"06/25/2013","473.02","487.04","488.55","466.78","86.82K","-3.41%"
"06/24/2013","489.74","500.44","501.14","487.41","58.31K","-1.82%"
"06/21/2013","498.84","497.30","501.25","495.23","94.15K","-0.13%"
"06/20/2013","499.51","502.22","503.75","498.55","49.47K","-0.77%"
"06/19/2013","503.37","501.58","504.11","500.61","43.06K","0.90%"
"06/18/2013","498.88","497.06","500.54","495.50","55.77K","0.07%"
"06/17/2013","498.52","510.52","511.23","498.31","75.81K","-2.06%"
"06/14/2013","509.03","517.14","518.00","509.03","60.67K","-1.18%"
"06/13/2013","515.09","518.28","519.54","510.07","62.54K","-0.61%"
"06/12/2013","518.24","521.21","524.91","518.24","70.56K","-0.71%"
"06/11/2013","521.95","525.20","525.68","520.94","68.05K","-0.50%"
"06/10/2013","524.56","530.97","533.15","524.56","94.17K","-0.65%"
"06/07/2013","527.97","523.21","527.97","523.19","74.55K","1.36%"
"06/06/2013","520.90","513.43","521.28","513.16","72.25K","1.22%"
"06/05/2013","514.64","512.37","514.64","508.86","56.29K","0.77%"
"06/04/2013","510.69","517.03","521.96","510.69","78.93K","-1.23%"
"06/03/2013","517.03","518.30","521.35","516.64","75.93K","-0.26%"
"05/31/2013","518.39","526.58","526.58","518.39","150.13K","-0.59%"
"05/30/2013","521.45","517.18","521.45","513.68","75.59K","1.23%"
"05/29/2013","515.09","517.91","520.36","511.31","99.72K","-0.24%"
"05/28/2013","516.33","515.62","517.97","512.81","87.43K","0.77%"
"05/27/2013","512.41","504.38","516.08","504.38","93.33K","2.43%"
"05/24/2013","500.24","498.77","503.60","495.96","62.52K","0.41%"
"05/23/2013","498.22","501.15","506.58","498.22","80.02K","-0.80%"
"05/22/2013","502.23","503.23","504.68","501.44","66.88K","0.41%"
"05/21/2013","500.18","496.09","502.60","495.95","88.74K","1.61%"
"05/20/2013","492.27","487.71","492.96","485.42","48.67K","0.96%"
"05/17/2013","487.60","489.99","491.85","487.60","50.05K","-0.56%"
"05/16/2013","490.34","486.00","491.44","485.28","49.81K","0.90%"
"05/15/2013","485.97","482.82","487.52","481.80","37.55K","0.44%"
"05/14/2013","483.85","486.94","487.45","480.79","46.53K","-1.04%"
"05/13/2013","488.93","486.96","490.38","486.96","45.49K","0.58%"
"05/10/2013","486.10","488.10","490.76","484.75","85.57K","-0.02%"
"05/09/2013","486.22","485.44","488.57","485.20","101.30K","0.24%"
"05/08/2013","485.07","486.74","488.04","483.03","63.52K","-0.11%"
"05/07/2013","485.58","489.35","491.56","484.39","58.06K","-0.56%"
"05/06/2013","488.32","478.94","488.32","478.94","52.99K","2.75%"
"05/03/2013","475.24","471.14","475.24","470.81","26.29K","0.47%"
"05/02/2013","473.02","474.54","476.42","472.16","25.84K","-0.31%"
"04/26/2013","474.51","477.04","479.12","474.43","31.27K","-0.44%"
"04/25/2013","476.59","474.87","477.80","474.29","37.11K","0.78%"
"04/24/2013","472.89","474.48","475.75","472.89","32.85K","-0.17%"
"04/23/2013","473.69","470.59","475.48","469.13","34.01K","1.12%"
"04/22/2013","468.43","471.81","472.95","466.78","39.69K","-1.01%"
"04/18/2013","473.21","483.99","483.99","471.10","38.52K","-2.23%"
"04/17/2013","483.99","482.17","483.99","476.53","30.05K","1.24%"
"04/16/2013","478.07","475.07","479.97","466.56","58.21K","-0.41%"
"04/15/2013","480.02","491.65","491.77","478.80","54.83K","-2.88%"
"04/12/2013","494.27","505.37","505.90","490.82","52.31K","-1.94%"
"04/11/2013","504.07","501.39","504.51","497.08","52.04K","1.52%"
"04/10/2013","496.50","512.15","518.46","496.50","69.18K","-2.74%"
"04/09/2013","510.49","505.09","512.85","504.16","60.76K","0.76%"
"04/08/2013","506.66","505.00","507.75","501.91","52.18K","0.81%"
"04/05/2013","502.58","501.16","503.36","497.83","48.75K","1.05%"
"04/04/2013","497.35","505.54","506.63","497.35","52.18K","-1.70%"
"04/03/2013","505.93","509.29","511.59","502.38","57.12K","-0.69%"
"04/02/2013","509.43","507.31","514.10","507.22","70.26K","0.72%"
"04/01/2013","505.81","490.66","505.81","489.90","55.43K","3.01%"
"03/29/2013","491.04","487.01","492.96","483.50","38.99K","0.08%"
"03/28/2013","490.67","491.64","495.12","487.67","45.82K","-0.12%"
"03/27/2013","491.26","489.30","492.46","485.34","38.97K","0.37%"
"03/26/2013","489.46","494.19","496.32","489.14","47.04K","-0.83%"
"03/25/2013","493.57","491.76","495.64","488.55","38.34K","0.73%"
"03/22/2013","489.99","492.88","500.59","486.15","54.55K","-0.37%"
"03/21/2013","491.79","488.64","494.57","488.43","57.18K","0.98%"
"03/20/2013","487.04","481.88","488.94","480.53","52.32K","1.37%"
"03/19/2013","480.48","478.45","482.21","477.55","35.32K","0.28%"
"03/18/2013","479.13","481.53","482.59","478.54","49.14K","-0.46%"
"03/15/2013","481.35","474.99","481.35","474.45","74.40K","1.42%"
"03/14/2013","474.60","471.63","474.60","470.81","46.72K","0.30%"
"03/13/2013","473.18","476.43","478.05","471.85","50.26K","-0.45%"
"03/12/2013","475.34","475.23","478.67","470.51","60.26K","-0.24%"
"03/11/2013","476.50","471.29","476.79","469.78","56.61K","1.24%"
"03/08/2013","470.68","468.10","471.75","468.10","31.77K","0.87%"
"03/07/2013","466.63","470.73","472.54","466.63","46.95K","-0.95%"
"03/06/2013","471.09","466.96","471.09","464.19","35.56K","1.94%"
"03/05/2013","462.12","467.36","467.84","461.61","59.79K","-1.41%"
