"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2011","430.58","430.58","430.58","430.58","","-0.93%"
"11/08/2011","434.61","434.61","434.61","434.61","","-0.43%"
"11/07/2011","436.50","436.50","436.50","436.50","","-0.05%"
"11/04/2011","436.72","436.72","436.72","436.72","","0.35%"
"11/03/2011","435.21","435.21","435.21","435.21","","-0.06%"
"11/02/2011","435.48","435.48","435.48","435.48","","-0.87%"
"11/01/2011","439.32","439.32","439.32","439.32","","-1.25%"
"10/31/2011","444.87","444.87","444.87","444.87","","-0.57%"
"10/28/2011","447.44","447.44","447.44","447.44","","1.77%"
"10/27/2011","439.67","439.67","439.67","439.67","","0.74%"
"10/26/2011","436.45","436.45","436.45","436.45","","0.58%"
"10/25/2011","433.93","433.93","433.93","433.93","","-0.76%"
"10/24/2011","437.26","437.26","437.26","437.26","","0.75%"
"10/21/2011","434.01","434.01","434.01","434.01","","1.57%"
"10/20/2011","427.32","427.32","427.32","427.32","","0.41%"
"10/19/2011","425.56","425.56","425.56","425.56","","-0.97%"
"10/18/2011","429.71","429.71","429.71","429.71","","-1.36%"
"10/17/2011","435.63","435.63","435.63","435.63","","-1.21%"
"10/14/2011","440.96","440.96","440.96","440.96","","0.24%"
"10/13/2011","439.90","439.90","439.90","439.90","","0.31%"
"10/12/2011","438.52","438.52","438.52","438.52","","-1.47%"
"10/11/2011","445.07","445.07","445.07","445.07","","-0.55%"
"10/10/2011","447.52","447.52","447.52","447.52","","0.27%"
"10/07/2011","446.30","446.30","446.30","446.30","","-0.60%"
"10/06/2011","448.98","448.98","448.98","448.98","","0.86%"
"10/05/2011","445.16","445.16","445.16","445.16","","-0.35%"
"10/04/2011","446.72","446.72","446.72","446.72","","-0.81%"
"10/03/2011","450.39","450.39","450.39","450.39","","-1.22%"
"09/30/2011","455.97","455.97","455.97","455.97","","-0.04%"
"09/29/2011","456.14","456.14","456.14","456.14","","-1.29%"
"09/28/2011","462.12","462.12","462.12","462.12","","-0.56%"
"09/27/2011","464.70","464.70","464.70","464.70","","0.40%"
"09/26/2011","462.86","462.86","462.86","462.86","","-1.33%"
"09/23/2011","469.09","469.09","469.09","469.09","","-1.76%"
"09/22/2011","477.50","477.50","477.50","477.50","","0.53%"
"09/21/2011","474.96","474.96","474.96","474.96","","-0.92%"
"09/20/2011","479.38","479.38","479.38","479.38","","-1.11%"
"09/19/2011","484.77","484.77","484.77","484.77","","1.81%"
"09/16/2011","476.16","476.16","476.16","476.16","","-2.70%"
"09/15/2011","489.35","489.35","489.35","489.35","","0.45%"
"09/14/2011","487.15","487.15","487.15","487.15","","-1.43%"
"09/13/2011","494.22","494.22","494.22","494.22","","0.80%"
"09/12/2011","490.28","490.28","490.28","490.28","","-0.17%"
"09/09/2011","491.10","491.10","491.10","491.10","","0.97%"
"09/08/2011","486.39","486.39","486.39","486.39","","1.69%"
"09/07/2011","478.33","478.33","478.33","478.33","","1.51%"
"09/06/2011","471.21","471.21","471.21","471.21","","-0.22%"
"09/05/2011","472.27","472.27","472.27","472.27","","-0.48%"
"09/01/2011","474.54","474.54","474.54","474.54","","2.84%"
"08/31/2011","461.42","461.42","461.42","461.42","","1.51%"
"08/30/2011","454.56","454.56","454.56","454.56","","1.35%"
"08/29/2011","448.50","448.50","448.50","448.50","","2.21%"
"08/26/2011","438.82","438.82","438.82","438.82","","0.64%"
"08/25/2011","436.02","436.02","436.02","436.02","","1.23%"
"08/24/2011","430.73","430.73","430.73","430.73","","-1.32%"
"08/23/2011","436.50","436.50","436.50","436.50","","-0.57%"
"08/22/2011","439.01","439.01","439.01","439.01","","1.51%"
"08/19/2011","432.48","432.48","432.48","432.48","","-0.91%"
"08/18/2011","436.46","436.46","436.46","436.46","","2.28%"
"08/17/2011","426.73","426.73","426.73","426.73","","1.88%"
