date,E1VFVN30,HPG,VCB,VIC,VNM
2017-05-29,11850,12541.7,34579.3,33595,92988.29999999999
2017-05-30,11830,12352.3,34484.299999999996,33264.5,91762.4
2017-05-31,11610,12794.2,34389.299999999996,33264.5,91762.4
2017-06-01,11790,12752.1,34484.299999999996,33512.4,93110.9
2017-06-02,11780,12625.8,34484.299999999996,33553.7,92498
2017-06-05,11840,12604.8,35339.3,33553.7,94214.29999999999
2017-06-06,11910,12836.3,36716.799999999996,33595,94520.79999999999
2017-06-07,12100,13215,36384.3,33884.3,94398.2
2017-06-08,12040,13257.099999999999,36004.3,34132.2,94153
2017-06-09,12130,13236.1,36479.3,34380.200000000004,94214.29999999999
2017-06-12,12090,13004.6,36431.8,35000,93601.29999999999
2017-06-13,12140,13215,36621.8,35537.2,93356.09999999999
2017-06-14,12240,13320.3,37239.3,34297.5,94091.7
2017-06-15,12260,13635.9,37524.299999999996,34958.7,94275.59999999999
2017-06-16,12300,13867.699999999999,37524.299999999996,35537.2,93785.2
2017-06-19,12370,13710.4,37714.3,35619.799999999996,94643.4
2017-06-20,12460,13890.2,37524.299999999996,34958.7,93785.2
2017-06-21,12370,13755.4,36716.799999999996,35371.899999999994,94275.59999999999
2017-06-22,12450,13822.800000000001,36194.299999999996,34793.4,93723.9
2017-06-23,12370,13845.3,36194.299999999996,34752.1,93785.2
2017-06-26,12450,13867.699999999999,36574.3,35371.899999999994,94030.4
2017-06-27,12390,13777.8,36336.799999999996,35206.6,94091.7
2017-06-28,12360,13800.3,36146.799999999996,35082.6,95256.4
2017-06-29,12490,14002.599999999999,36289.299999999996,35000,94888.59999999999
2017-06-30,12560,14384.7,36574.3,35289.299999999996,96604.9
2017-07-03,12630,14834.199999999999,36954.3,34958.7,96237.09999999999
2017-07-04,12570,14834.199999999999,36764.299999999996,34710.700000000004,95930.59999999999
2017-07-05,13400,14789.300000000001,36906.799999999996,34710.700000000004,95991.9
2017-07-06,12650,14969.099999999999,37381.799999999996,35041.3,96543.59999999999
2017-07-07,12600,14834.199999999999,36764.299999999996,34710.700000000004,94520.79999999999
2017-07-10,12300,14879.2,36194.299999999996,33966.9,92988.29999999999
2017-07-11,12380,14789.300000000001,36384.3,34793.4,93785.2
2017-07-12,12440,14834.199999999999,36099.3,35206.6,95256.4
2017-07-13,12440,15103.9,36289.299999999996,35206.6,95808
2017-07-14,12470,15148.9,36336.799999999996,35206.6,95072.5
2017-07-17,12270,14766.8,35814.3,35041.3,93110.9
2017-07-18,12020,14407.199999999999,35861.8,34958.7,93172.2
2017-07-19,12140,14294.800000000001,35719.299999999996,34710.700000000004,93785.2
2017-07-20,12110,14227.4,35576.799999999996,35041.3,93172.2
2017-07-21,12040,14115,35149.299999999996,35082.6,92865.79999999999
2017-07-24,12030,14204.9,35434.3,34876,93049.59999999999
2017-07-25,12000,14384.7,35434.3,34710.700000000004,93049.59999999999
2017-07-26,12140,14744.300000000001,35529.299999999996,35206.6,93785.2
2017-07-27,12140,14587,35481.8,34958.7,93723.9
2017-07-28,12270,14587,35624.299999999996,35454.5,93785.2
2017-07-31,12350,14519.6,35861.8,36776.899999999994,93540
2017-08-01,12440,14699.400000000001,36479.3,36694.200000000004,92620.59999999999
2017-08-02,12430,14519.6,36194.299999999996,36694.200000000004,93417.4
2017-08-03,12360,14519.6,36384.3,36694.200000000004,94398.2
2017-08-04,12380,14384.7,36146.799999999996,36818.2,94398.2
2017-08-07,12490,14497.1,36146.799999999996,36776.899999999994,94214.29999999999
2017-08-08,12430,14519.6,36479.3,37107.4,93172.2
2017-08-09,12300,14317.3,35909.3,35950.4,91946.29999999999
2017-08-10,12200,14384.7,35814.3,35702.5,92865.79999999999
2017-08-11,12190,14699.400000000001,35576.799999999996,35950.4,92865.79999999999
2017-08-14,12250,15283.699999999999,35766.8,35950.4,92992
2017-08-15,12220,15059,35434.3,35206.6,92246.6
2017-08-16,12270,15396.1,35624.299999999996,35371.899999999994,91625.4
2017-08-17,12220,15126.4,35434.3,35330.6,92432.90000000001
2017-08-18,12220,15171.4,35624.299999999996,35330.6,92681.4
2017-08-21,12180,14879.2,35529.299999999996,35454.5,92495.09999999999
2017-08-22,12170,14946.6,35054.299999999996,35371.899999999994,92246.6
2017-08-23,12120,15059,35149.299999999996,35785.1,92246.6
2017-08-24,12290,15148.9,35196.8,35991.700000000004,92122.29999999999
2017-08-25,12260,15238.8,35291.8,36818.2,92246.6
2017-08-28,12390,15463.6,35576.799999999996,37603.299999999996,92122.29999999999
2017-08-29,12390,15486,35149.299999999996,38057.899999999994,91625.4
2017-08-30,12460,15665.800000000001,35149.299999999996,40661.200000000004,91936
2017-08-31,12630,15755.699999999999,35244.3,40495.9,92184.5
2017-09-01,12690,15778.2,35576.799999999996,40826.4,94110.20000000001
2017-09-05,12730,15913.1,36241.799999999996,41487.6,94793.5
2017-09-06,12750,16182.800000000001,36099.3,41322.299999999996,93799.59999999999
2017-09-07,12820,15958,35814.3,41281,92867.8
2017-09-08,12800,16160.3,35814.3,41818.2,92619.29999999999
2017-09-11,12820,15868.1,35814.3,40743.8,92184.5
2017-09-12,12810,15935.5,36146.799999999996,40743.8,91998.09999999999
2017-09-13,12820,16587.399999999998,36146.799999999996,39752.1,92060.2
2017-09-14,13040,16497.5,36384.3,40619.799999999996,92122.29999999999
2017-09-15,13020,16632.3,36099.3,40413.200000000004,91936
2017-09-18,13060,16924.5,35719.299999999996,40495.9,92557.2
2017-09-19,13120,17081.800000000003,35529.299999999996,40578.5,92184.5
2017-09-20,13040,17036.899999999998,35909.3,40495.9,92495.09999999999
2017-09-21,12960,16857.1,35956.8,40578.5,91936
2017-09-22,12950,16947,35766.8,40578.5,91749.6
2017-09-25,13000,16857.1,35624.299999999996,40495.9,91936
2017-09-26,13000,16812.100000000002,35766.8,40826.4,91998.09999999999
2017-09-27,12950,16947,35814.3,42231.4,91936
2017-09-28,13060,16969.4,36154.7,41983.5,92557.2
2017-09-29,13000,17486.4,36494.4,42314,92681.4
2017-10-02,12960,17553.8,36542.9,42148.8,92246.6
2017-10-03,12900,17441.4,36494.4,42231.4,91873.90000000001
2017-10-04,13050,17823.5,37659.100000000006,42975.200000000004,92246.6
2017-10-05,13110,17441.4,37562.1,43553.7,92557.2
2017-10-06,13150,17463.899999999998,37901.8,43471.1,92557.2
2017-10-09,13200,17733.6,38241.5,42975.200000000004,92495.09999999999
2017-10-10,13250,17846,38484.1,43140.5,92246.6
2017-10-11,13310,17778.600000000002,38193,45371.899999999994,92246.6
2017-10-12,13400,17756.1,37901.8,45454.5,91936
2017-10-13,13420,17508.9,38193,46281,92805.7
2017-10-16,13420,17081.800000000003,37901.8,45124,92308.7
2017-10-17,13460,17531.4,39794.4,45702.5,92619.29999999999
2017-10-18,13460,17261.600000000002,39503.3,45371.899999999994,92557.2
2017-10-19,13480,16991.9,39309.1,45454.5,92432.90000000001
2017-10-20,13400,16834.6,39600.299999999996,45702.5,92246.6
2017-10-23,13350,16677.3,38726.799999999996,45785.1,91936
2017-10-24,13410,16857.1,38823.9,45867.8,92557.2
2017-10-25,13560,16789.6,39551.8,45702.5,93489
2017-10-26,13520,16632.3,39406.2,45702.5,94296.5
2017-10-27,13720,16947,40765,47107.4,94669.2
2017-10-30,13840,16542.4,40668,47933.9,94358.59999999999
2017-10-31,13780,16632.3,40182.7,48347.1,93799.59999999999
2017-11-01,13750,16047.899999999998,40376.8,48429.8,96284.3
2017-11-02,13710,15643.4,39891.5,49586.799999999996,96843.40000000001
2017-11-03,13710,16272.7,40668,49752.1,96408.6
2017-11-06,13860,16587.399999999998,41250.3,50000,98147.90000000001
2017-11-07,13960,16587.399999999998,41201.799999999996,51239.7,98023.6
2017-11-08,14130,16654.800000000003,42318,54132.2,99514.5
2017-11-09,14020,16654.800000000003,41832.700000000004,56694.200000000004,100943.20000000001
2017-11-10,14150,16744.7,41832.700000000004,54545.5,107962.7
2017-11-13,14220,16475,42123.9,56694.200000000004,114609.4
2017-11-14,14330,16812.100000000002,42512.1,56694.200000000004,111814
2017-11-15,14570,17419,42318,57024.799999999996,112932.2
2017-11-16,14610,17374,43385.7,57768.6,113801.8
2017-11-17,14650,17171.7,43094.5,59008.299999999996,113801.8
2017-11-20,14820,16812.100000000002,43676.8,63057.899999999994,116162.40000000001
2017-11-21,15060,16879.5,45326.799999999996,63636.4,117404.70000000001
2017-11-22,15250,17216.7,46588.6,62809.9,114857.9
2017-11-23,15300,17171.7,46491.6,63223.100000000006,114857.9
2017-11-24,15310,17576.3,46006.3,61570.2,114920
2017-11-27,15300,17643.7,46491.6,62809.9,114920
2017-11-28,15340,17711.2,46782.7,62975.200000000004,114920
2017-11-29,15490,17666.2,47559.2,62975.200000000004,114920
2017-11-30,15640,18520.3,47073.9,61570.2,115976
2017-12-01,15730,18655.2,46879.8,61652.9,121753.1
2017-12-04,15990,18879.899999999998,47947.5,62892.6,126101.4
2017-12-05,15650,18700.1,46685.7,60330.6,123616.6
2017-12-06,15280,18992.3,46588.6,60330.6,121131.90000000001
2017-12-07,15420,18857.399999999998,46200.4,59504.1,115541.2
2017-12-08,15430,18520.3,45666.600000000006,60330.6,116845.7
2017-12-11,15330,18070.8,43288.600000000006,59504.1,118647.09999999999
2017-12-12,15280,17846,43385.7,58843,120821.29999999999
2017-12-13,15130,18115.7,42706.200000000004,59504.1,121007.59999999999
2017-12-14,15360,18273.1,43968,59504.1,124859
2017-12-15,15430,18745.100000000002,44647.399999999994,58016.5,122374.3
2017-12-18,15710,19329.4,46394.5,61157,127343.8
2017-12-19,15740,19599.2,46346,60743.8,126101.4
2017-12-20,15740,19779,47559.2,60743.8,125480.2
2017-12-21,15710,19823.899999999998,47073.9,60330.6,126660.5
2017-12-22,15650,19936.3,49306.3,62479.3,126039.3
2017-12-25,15730,19711.5,49888.6,64462.8,124237.79999999999
2017-12-26,15850,19734,49888.6,64462.8,126039.3
2017-12-27,15860,20408.3,50956.299999999996,63801.7,127343.8
2017-12-28,16040,20588.100000000002,52509.3,63966.9,128411.30000000002
2017-12-29,16180,21060.1,52703.4,63884.3,130538.90000000001
2018-01-02,16410,21442.2,53382.8,64628.100000000006,132353.7
2018-01-03,16650,21397.2,53285.7,66528.9,133855.6
2018-01-04,16750,21667,53771,66942.09999999999,134418.80000000002
2018-01-05,16710,21577,52412.2,66115.7,133605.3
2018-01-08,16980,22251.3,53771,66363.6,131415
2018-01-09,17160,23779.699999999997,56779.899999999994,66611.59999999999,129537.7
2018-01-10,17090,23240.300000000003,56294.600000000006,66776.9,132040.8
2018-01-11,17350,23240.300000000003,57071.1,66942.09999999999,131415
2018-01-12,17450,23420.100000000002,56294.600000000006,70578.5,131352.5
2018-01-15,17600,24543.9,58235.799999999996,72066.1,130476.40000000001
2018-01-16,17580,25173.2,58235.799999999996,71074.4,130351.20000000001
2018-01-17,17250,24094.4,54547.5,69421.5,125845.6
2018-01-18,17250,25173.2,56779.899999999994,69752.1,128661.59999999999
2018-01-19,17550,26836.5,59206.4,69421.5,128661.59999999999
2018-01-22,17850,28589.600000000002,61438.7,70247.9,132416.30000000002
2018-01-25,18500,27645.600000000002,65709.40000000001,70330.6,129537.7
2018-01-26,18150,28724.399999999998,67068.20000000001,70661.2,132541.5
2018-01-29,18010,27645.600000000002,66000.5,70661.2,129224.79999999999
2018-01-30,18000,27555.7,65029.899999999994,70247.9,127973.20000000001
2018-01-31,18000,28005.199999999997,64641.7,71074.4,127347.4
2018-02-01,17800,27420.8,64641.7,71570.2,127034.5
2018-02-02,17900,27465.800000000003,65418.2,72066.1,129537.7
2018-02-05,16910,25622.699999999997,60856.4,67024.8,127097.09999999999
2018-02-06,16440,26072.3,60177,67024.8,123843
2018-02-07,16940,26746.5,61632.9,66942.09999999999,125344.9
2018-02-08,16650,26836.5,61050.5,65289.299999999996,123342.4
2018-02-09,16350.000000000002,26207.100000000002,59109.299999999996,64628.100000000006,119525.09999999999
2018-02-12,17000,26431.899999999998,61632.9,69090.90000000001,120150.9
2018-02-13,17330,27241,62118.200000000004,71157,121089.6
2018-02-21,17670,26971.3,64253.5,74380.2,127159.7
2018-02-22,17450,26476.8,64835.8,74793.40000000001,125783
2018-02-23,17900,27690.5,69300.6,75702.5,126408.8
2018-02-26,18000,28949.2,69785.9,78512.4,125157.2
2018-02-27,18000,28814.399999999998,71047.6,77272.7,125157.2
2018-02-28,18000,29668.399999999998,71630,78429.8,122654
2018-03-01,18150,29983.1,69397.59999999999,77686,122654
2018-03-02,18240,29803.3,69688.8,78099.2,124719.09999999999
2018-03-05,17900,27735.5,66000.5,77686,126659.09999999999
2018-03-06,17900,28724.399999999998,69106.5,81405,126408.8
2018-03-07,17700,27465.800000000003,67553.5,81487.6,128974.5
2018-03-08,18100,27780.4,67456.40000000001,85289.3,130789.3
2018-03-09,18170,27645.600000000002,68912.3,85537.2,130163.5
2018-03-12,18000,27870.4,69882.90000000001,82644.59999999999,128911.90000000001
2018-03-13,18100,27645.600000000002,69882.90000000001,84793.40000000001,131415
2018-03-14,18300,27780.4,71630,84710.7,133292.4
2018-03-15,18210,27241,71630,82231.4,131540.2
2018-03-16,18300,27061.2,72503.5,82396.7,133918.2
2018-03-19,18550,28364.8,72115.3,86281,132666.59999999998
2018-03-20,18650,27645.600000000002,71824.1,86115.7,130789.3
2018-03-21,18780,28319.9,71338.8,89256.20000000001,130789.3
2018-03-22,18910,28230,69882.90000000001,89256.20000000001,130789.3
2018-03-23,18700,27600.6,67844.7,90495.90000000001,129537.7
2018-03-26,18760,26476.8,69785.9,94049.59999999999,130476.40000000001
2018-03-27,18950,26701.6,68912.3,93388.40000000001,133292.4
2018-03-28,18900,26926.4,68427,94628.1,132040.8
2018-03-29,18750,27330.9,68912.3,95041.3,129537.7
2018-03-30,18880,27151.1,68427,96859.5,127034.5
2018-04-02,19100,26521.8,71824.1,101652.90000000001,124969.5
2018-04-03,18960,26297,72115.3,101074.4,121214.7
2018-04-04,19100,26521.8,71338.8,105371.9,125157.2
2018-04-05,19200,26431.899999999998,71338.8,108264.5,123467.6
2018-04-06,19000,27151.1,71338.8,109421.5,124030.8
2018-04-09,19300,27330.9,71630,111487.6,123780.5
2018-04-10,19050,27330.9,72309.4,108264.5,123279.79999999999
2018-04-11,18700,27196.100000000002,69106.5,104132.2,122654
2018-04-12,18720,27735.5,68815.29999999999,104958.7,122841.8
2018-04-13,18600,27510.7,65903.5,105454.5,122466.3
2018-04-16,18500,27016.300000000003,63962.299999999996,106363.6,118899.3
2018-04-17,18550,26836.5,65029.899999999994,107438,115457.5
2018-04-18,18300,26521.8,62894.6,107355.40000000001,117334.90000000001
2018-04-19,18200,25622.699999999997,59206.4,99917.4,117334.90000000001
2018-04-20,17800,26431.899999999998,62118.200000000004,101652.90000000001,116396.2
2018-04-23,17400,24993.4,57847.5,101818.20000000001,114143.4
2018-04-24,17300,25173.2,58235.799999999996,104958.7,112641.5
2018-04-26,16700,24049.399999999998,56488.700000000004,104958.7,113267.3
2018-04-27,16600,24184.3,58235.799999999996,104132.2,115770.4
2018-05-02,16400,24454,56488.700000000004,103305.8,115457.5
2018-05-03,16490,24409,57847.5,101652.90000000001,115770.4
2018-05-04,16520,24274.2,57265.2,102892.6,115144.59999999999
2018-05-07,17200,25173.2,60274,102975.2,118899.3
2018-05-08,17170,25622.699999999997,59206.4,102396.7,115833
2018-05-09,17100,25622.699999999997,57750.5,101570.2,115770.4
2018-05-10,17000,24813.600000000002,54838.700000000004,99586.8,112641.5
2018-05-11,16800,25038.399999999998,56197.5,102479.29999999999,111389.9
2018-05-14,17290,25083.300000000003,56585.799999999996,109090.90000000001,111389.9
2018-05-15,17300,24903.5,56974,109090.90000000001,110138.3
2018-05-16,16990,24274.2,55324,107438,105820.40000000001
2018-05-17,16650,23824.7,55129.9,101652.90000000001,103254.7
2018-05-18,16700,24229.199999999997,54838.700000000004,101652.90000000001,107072
2018-05-21,16400,23914.6,54062.2,94545.5,103880.5
2018-05-22,15630,22700.9,51829.799999999996,87933.9,101377.3
2018-05-23,15900,23240.300000000003,52897.5,85124,104694
2018-05-24,15600,23554.9,51732.799999999996,86033.1,105132
2018-05-25,15400,23420.100000000002,48529.8,88429.8,103880.5
2018-05-28,14800,21891.7,45423.9,91735.5,103254.7
2018-05-29,15100,23375.1,48529.8,90909.09999999999,105507.5
2018-05-30,15000,23734.8,50471,91735.5,103567.6
2018-05-31,15800,25218.2,52509.3,95867.8,102754
2018-06-01,16040,25622.699999999997,55324,98347.09999999999,105257.2
2018-06-04,16340,26971.3,57556.399999999994,99173.59999999999,109512.5
2018-06-05,16450,26521.8,56876.9,100082.6,111716.7
2018-06-06,16730,27330.9,57362.200000000004,102562,110454.3
2018-06-07,16800,27825.399999999998,56974,102644.59999999999,111906
2018-06-08,16780,27555.7,57944.6,102644.59999999999,111716.7
2018-06-11,16860,27241,57265.2,102727.3,113673.3
2018-06-12,16600,26746.5,56294.600000000006,102809.9,114241.4
2018-06-13,16750,27312.899999999998,58138.7,105785.1,114241.4
2018-06-14,16309.999999999998,26809.5,56391.6,104132.2,113610.20000000001
2018-06-15,16540,27061.2,57265.2,102066.1,113610.20000000001
2018-06-18,16000,25299.1,54838.700000000004,101983.5,109002.70000000001
2018-06-19,15110,24134.8,54838.700000000004,101652.90000000001,104963.2
2018-06-20,16000,25173.2,56391.6,103305.8,106541.1
2018-06-21,15560,24701.2,55324,102479.29999999999,107298.5
2018-06-22,15990,25771.100000000002,56974,101487.6,112347.8
2018-06-25,16140,26117.2,57653.399999999994,102231.4,113105.2
2018-06-26,15930,25865.5,57556.399999999994,102148.79999999999,111022.40000000001
2018-06-27,15800,24858.6,56294.600000000006,103471.1,110454.3
2018-06-28,15490,24449.5,56197.5,107500,107298.5
2018-06-29,15580,24166.3,56294.600000000006,107500,107298.5
2018-07-02,15330,24166.3,56391.6,107200,107929.7
2018-07-03,14800,22844.7,54353.4,99700,107298.5
2018-07-04,14990,23348.199999999997,53965.200000000004,105000,105405
2018-07-05,14520,22718.800000000003,50471,106500,104142.70000000001
2018-07-06,14900,23159.4,53382.8,106200,104773.79999999999
2018-07-09,14820,22467.1,52412.2,105000,105405
2018-07-10,14820,22341.2,51538.7,103000,105405
2018-07-11,14460,21649,49694.5,104500,105405
2018-07-12,14510,21239.899999999998,50859.200000000004,103000,106225.5
2018-07-13,14850,22404.2,53188.7,103000,104963.2
2018-07-16,14900,22341.2,53285.7,102500,106036.2
2018-07-17,14950,22718.800000000003,54159.3,104000,105973.1
2018-07-18,15400,23411.100000000002,55809.3,105000,106667.3
2018-07-19,15410,23411.100000000002,55129.9,105000,107614.09999999999
2018-07-20,15530,23096.399999999998,55129.9,103600,106982.9
2018-07-23,15600,23253.8,54935.7,104000,107298.5
2018-07-24,15200,22278.300000000003,55324,104500,107235.4
2018-07-25,15160,22341.2,53674,104400,107235.4
2018-07-26,15010,22970.600000000002,55032.8,106000,108245.3
2018-07-27,15210,23474,54838.700000000004,106400,106541.1
2018-07-30,15410,23316.7,55615.200000000004,106400,106351.8
2018-07-31,15550,23505.5,56779.899999999994,106400,106162.40000000001
2018-08-01,15550,23662.8,56876.9,106500,105341.9
2018-08-02,15400,23442.6,57265.2,106700,104142.70000000001
2018-08-03,15480,22844.7,56779.899999999994,111500,101996.7
2018-08-06,15400,22750.3,57265.2,111500,100923.7
2018-08-07,15400,22750.3,59691.7,110300,96568.70000000001
2018-08-08,15550,23096.399999999998,60274,108800,98146.6
2018-08-09,15550,23002,59497.6,104200,99093.3
2018-08-10,15550,23285.2,61632.9,104200,99219.6
2018-08-13,15850,24103.4,61924,102800,98525.3
2018-08-14,15840,24229.199999999997,60953.4,103300,99787.59999999999
2018-08-15,15600,23599.9,58818.1,101900,100040.09999999999
2018-08-16,15550,23599.9,58818.1,102100,100103.2
2018-08-17,15680,23725.8,60177,102300,100040.09999999999
2018-08-20,15450,23442.6,59594.6,102600,101049.9
2018-08-21,15650,23599.9,60856.4,103100,102880.3
2018-08-22,15750,23914.6,60079.9,103600,102880.3
2018-08-23,15820,23977.5,60759.3,104600,103069.7
2018-08-24,15810,24134.8,60177,104000,102375.4
2018-08-27,15920,24512.399999999998,61244.6,104200,101176.2
2018-08-28,15990,25110.3,62118.200000000004,104200,100545
2018-08-29,15980,24921.5,61244.6,103000,99472
2018-08-30,15980,24953,61924,103400,98777.7
2018-08-31,15950,25141.8,60662.3,103400,98904
2018-09-04,15800,24543.9,59206.4,102100,98904
2018-09-05,15500,24292.2,58818.1,101500,96281.59999999999
2018-09-06,15400,24323.6,58527,98000,93673.2
2018-09-07,15560,24984.4,60177,97200,97509.1
2018-09-10,15500,24669.8,60177,99300,97892.70000000001
2018-09-11,15780,25173.2,61147.6,101200,101268.3
2018-09-12,15850,24858.6,60759.3,101400,101575.2
2018-09-13,15710,25015.899999999998,61050.5,100300,101345
2018-09-14,16100.000000000002,24858.6,62118.200000000004,101000,102035.5
2018-09-17,15700,24827.100000000002,61050.5,99000,104337.1
2018-09-18,15750,24827.100000000002,61438.7,99600,105871.4
2018-09-19,15900,24953,61438.7,98600,105718
2018-09-20,15960,25739.6,62506.4,98500,104337.1
2018-09-21,16200,25991.399999999998,62700.5,98600,105718
2018-09-24,16210,25991.399999999998,63282.9,99600,105104.29999999999
2018-09-25,16219.999999999998,25959.9,62506.4,99500,105027.5
2018-09-26,16239.999999999998,25802.600000000002,61924,99000,104720.7
2018-09-27,16290,26148.7,61535.8,98600,106255
2018-09-28,16370.000000000002,26620.7,61147.6,98300,105334.40000000001
2018-10-01,16450,26683.6,60662.3,98500,104567.2
2018-10-02,16300,25991.399999999998,61147.6,102000,105104.29999999999
2018-10-03,16350.000000000002,25991.399999999998,61147.6,102200,105027.5
2018-10-04,16309.999999999998,26054.300000000003,61147.6,100600,105027.5
2018-10-05,16129.999999999998,26085.8,61051.6,98500,103723.29999999999
2018-10-08,16000,25928.4,60560,96600,102035.5
2018-10-09,15960,25802.600000000002,60658.299999999996,96600,100424.40000000001
2018-10-10,15910,26054.300000000003,60658.299999999996,96600,99734
2018-10-11,15150,25110.3,56725.8,93000,97432.4
2018-10-12,15590,25676.7,58888.7,96000,98583.20000000001
2018-10-15,15210,25393.5,58102.200000000004,95500,96435.1
2018-10-16,15430,25645.2,58200.5,98600,96665.2
2018-10-17,15580,25802.600000000002,58200.5,99000,97355.7
2018-10-18,15480,25802.600000000002,57020.8,99100,96665.2
2018-10-19,15400,25645.2,56725.8,99100,97279
2018-10-22,15300,25236.2,56136,99100,96511.79999999999
2018-10-23,15020,24858.6,54857.9,99000,94747.29999999999
2018-10-24,14700,24669.8,54563,98800,94056.79999999999
2018-10-25,14600,24543.9,53874.8,96800,92062.1
2018-10-26,14520,24481,52596.8,96400,93212.90000000001
2018-10-29,14420,24449.5,52006.9,97200,92062.1
2018-10-30,14400,24355.1,53284.9,96600,89990.7
2018-10-31,14400,25330.600000000002,54661.299999999996,97200,89070.09999999999
2018-11-01,14570,24921.5,54071.399999999994,95500,87689.2
2018-11-02,15020,25173.2,55251.2,96000,90911.3
2018-11-05,15020,25173.2,55546.100000000006,96000,89377
2018-11-06,14880,24921.5,54857.9,95800,90297.6
2018-11-07,14800,24638.3,54563,96000,91678.5
2018-11-08,14850,24481,54759.6,96000,92062.1
2018-11-09,14600,23662.8,53383.299999999996,95900,89760.59999999999
2018-11-12,14600,23631.399999999998,53678.2,95900,89760.59999999999
2018-11-13,14470,23222.3,52695.1,93300,88993.4
2018-11-14,14360,22530,52301.8,94700,90144.2
2018-11-15,14170,22026.6,52498.399999999994,91700,89760.59999999999
2018-11-16,14410,22152.4,52301.8,90100,88226.20000000001
2018-11-19,14930,22309.8,53088.299999999996,96400,88533.1
2018-11-20,14700,22970.600000000002,52891.7,97200,89377
2018-11-21,14800,22970.600000000002,54464.7,97300,91448.40000000001
2018-11-22,14810,22530,53874.8,98000,92138.8
2018-11-23,14600,22372.699999999997,53088.299999999996,99000,90527.8
2018-11-26,14710,22404.2,53088.299999999996,100500,94440.4
2018-11-27,14750,22404.2,52498.399999999994,101500,97048.8
2018-11-28,14780,22152.4,54169.7,102000,98199.6
2018-11-29,14780,21523.1,54071.399999999994,102000,96895.4
2018-11-30,14720,20893.8,54464.7,101700,98199.6
2018-12-03,15180,21900.7,57020.8,101900,102495.8
2018-12-04,15500,21774.8,56627.5,102000,104720.7
2018-12-05,15270,22215.399999999998,56824.2,102100,102035.5
2018-12-06,15140,21774.8,55939.4,102100,101038.2
2018-12-07,15300,21806.3,56234.299999999996,102200,102726
2018-12-10,15200,21239.899999999998,55939.4,102100,103569.90000000001
2018-12-11,15150,21051.100000000002,55841,102200,103416.4
2018-12-12,15350,21145.5,57020.8,102200,102802.7
2018-12-13,15450,21397.2,56627.5,102800,103569.90000000001
2018-12-14,15340,21082.6,55546.100000000006,102700,103569.90000000001
2018-12-17,14800,20390.3,53874.8,102500,102726
2018-12-18,14570,19572.199999999997,54169.7,102000,101038.2
2018-12-19,14550,18691.1,53481.6,102000,99043.5
2018-12-20,14530,18848.5,53678.2,101900,96818.70000000001
2018-12-21,14500,18848.5,53579.9,102000,93980.09999999999
2018-12-24,14400,19194.600000000002,52203.5,102000,96358.40000000001
2018-12-25,14130,19131.6,51810.299999999996,101900,95591.2
2018-12-26,14100,19068.7,51908.6,101900,95130.9
2018-12-27,14320,19477.8,52596.8,102400,95282.70000000001
