,time,open,high,low,close,volume,ticker
860,2023-10-12,26400,26580,26290,26400,2829700,FUEVFVND
861,2023-10-13,26200,26470,26100,26470,3749200,FUEVFVND
862,2023-10-16,26550,26550,26040,26040,3847000,FUEVFVND
863,2023-10-17,26320,26400,26000,26010,1059000,FUEVFVND
864,2023-10-18,26000,26000,25020,25590,1254500,FUEVFVND
865,2023-10-19,25280,25350,25050,25350,1105100,FUEVFVND
866,2023-10-20,26060,26060,24650,25400,754800,FUEVFVND
867,2023-10-23,25480,25480,24800,24950,628500,FUEVFVND
868,2023-10-24,25000,25100,24700,25030,814100,FUEVFVND
869,2023-10-25,25090,25200,25000,25000,564800,FUEVFVND
870,2023-10-26,24890,24890,23600,23900,6338100,FUEVFVND
871,2023-10-27,23940,24290,23700,24100,2601500,FUEVFVND
872,2023-10-30,24000,24390,23660,23660,1381100,FUEVFVND
873,2023-10-31,23660,23760,23120,23600,1142000,FUEVFVND
874,2023-11-01,23500,23500,22800,23170,573200,FUEVFVND
875,2023-11-02,23400,24100,23290,24080,1338500,FUEVFVND
876,2023-11-03,24400,24400,24010,24190,526300,FUEVFVND
877,2023-11-06,24350,24500,24200,24380,682900,FUEVFVND
878,2023-11-07,24380,24620,24190,24440,314700,FUEVFVND
879,2023-11-08,24270,25160,24200,25160,623100,FUEVFVND
880,2023-11-09,25200,25450,24800,25230,881600,FUEVFVND
881,2023-11-10,25070,25180,24870,24930,513800,FUEVFVND
882,2023-11-13,24940,25100,24800,24870,491600,FUEVFVND
883,2023-11-14,25070,25550,25070,25250,2412600,FUEVFVND
884,2023-11-15,25620,25980,25590,25660,1068000,FUEVFVND
885,2023-11-16,25500,25590,25400,25510,875800,FUEVFVND
886,2023-11-17,25550,25800,25190,25290,1338000,FUEVFVND
887,2023-11-20,25530,25530,24850,25350,7460600,FUEVFVND
888,2023-11-21,25390,25390,25130,25300,1111700,FUEVFVND
889,2023-11-22,25300,25410,25050,25300,1810500,FUEVFVND
890,2023-11-23,25300,25550,23530,24950,179300,FUEVFVND
891,2023-11-24,24900,24900,24400,24710,626900,FUEVFVND
892,2023-11-27,24710,24770,24400,24400,1068400,FUEVFVND
893,2023-11-28,24320,24690,24230,24690,887900,FUEVFVND
894,2023-11-29,24690,24930,24690,24870,1556000,FUEVFVND
895,2023-11-30,24860,25000,24800,24830,1836200,FUEVFVND
896,2023-12-01,24830,24850,24600,24840,2065900,FUEVFVND
897,2023-12-04,24850,25310,24850,25290,4640200,FUEVFVND
898,2023-12-05,25240,25360,25140,25200,971700,FUEVFVND
899,2023-12-06,25340,25400,25120,25360,3478600,FUEVFVND
900,2023-12-07,25360,25480,25000,25290,3821600,FUEVFVND
901,2023-12-08,25330,25540,25220,25470,3442900,FUEVFVND
902,2023-12-11,25500,25590,25450,25500,2976900,FUEVFVND
903,2023-12-12,25410,25570,25360,25570,5033900,FUEVFVND
904,2023-12-13,25570,25730,25370,25370,2573600,FUEVFVND
905,2023-12-14,25370,25450,25210,25290,1666200,FUEVFVND
906,2023-12-15,25200,25320,25000,25320,10612400,FUEVFVND
907,2023-12-18,25010,25140,24720,24960,7069900,FUEVFVND
908,2023-12-19,24910,24960,24720,24790,9998700,FUEVFVND
909,2023-12-20,25000,25200,24900,25200,4748400,FUEVFVND
910,2023-12-21,25000,25290,25000,25290,2986300,FUEVFVND
911,2023-12-22,25170,25330,24500,25300,1836300,FUEVFVND
912,2023-12-25,25050,25750,25050,25740,3093300,FUEVFVND
913,2023-12-26,25700,25780,24500,25740,4635400,FUEVFVND
914,2023-12-27,25750,25870,25700,25750,1646600,FUEVFVND
915,2023-12-28,25700,26000,25700,25880,2491700,FUEVFVND
