"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2021","20,420.0","20,600.0","20,600.0","20,300.0","841.30K","0.10%"
"Mar 18, 2021","20,400.0","20,800.0","20,800.0","20,140.0","972.70K","1.14%"
"Mar 17, 2021","20,170.0","20,090.0","20,200.0","20,010.0","717.20K","0.85%"
"Mar 16, 2021","20,000.0","19,990.0","20,010.0","19,790.0","908.90K","0.15%"
"Mar 15, 2021","19,970.0","19,850.0","20,000.0","19,820.0","968.80K","0.60%"
"Mar 12, 2021","19,850.0","19,870.0","19,940.0","19,820.0","1.25M","-0.10%"
"Mar 11, 2021","19,870.0","19,690.0","19,920.0","19,690.0","896.80K","1.95%"
"Mar 10, 2021","19,490.0","19,400.0","19,600.0","19,260.0","1.22M","0.15%"
"Mar 09, 2021","19,460.0","19,600.0","19,630.0","19,150.0","1.20M","-0.21%"
"Mar 08, 2021","19,500.0","19,950.0","19,950.0","19,400.0","1.23M","-0.51%"
"Mar 05, 2021","19,600.0","20,020.0","20,020.0","19,340.0","988.80K","-2.10%"
"Mar 04, 2021","20,020.0","20,100.0","20,100.0","19,430.0","1.31M","0.00%"
"Mar 03, 2021","20,020.0","20,000.0","20,100.0","19,930.0","815.60K","0.15%"
"Mar 02, 2021","19,990.0","20,290.0","20,290.0","19,850.0","1.01M","0.20%"
"Mar 01, 2021","19,950.0","19,600.0","20,000.0","19,600.0","718.50K","1.79%"
"Feb 26, 2021","19,600.0","19,300.0","19,720.0","19,300.0","608.90K","0.46%"
"Feb 25, 2021","19,510.0","19,700.0","19,900.0","19,330.0","929.60K","0.05%"
"Feb 24, 2021","19,500.0","19,800.0","19,890.0","19,500.0","1.44M","-0.51%"
"Feb 23, 2021","19,600.0","19,500.0","19,860.0","19,500.0","1.56M","-1.01%"
"Feb 22, 2021","19,800.0","19,850.0","20,150.0","19,600.0","1.34M","0.05%"
"Feb 19, 2021","19,790.0","19,950.0","19,980.0","19,680.0","800.70K","-0.80%"
"Feb 18, 2021","19,950.0","20,000.0","20,000.0","19,450.0","795.00K","1.27%"
"Feb 17, 2021","19,700.0","19,000.0","19,700.0","19,000.0","1.12M","4.79%"
"Feb 09, 2021","18,800.0","18,050.0","18,800.0","17,990.0","541.00K","4.16%"
"Feb 08, 2021","18,050.0","18,800.0","18,910.0","18,000.0","1.78M","-3.99%"
"Feb 05, 2021","18,800.0","18,600.0","18,800.0","18,380.0","1.25M","2.17%"
"Feb 04, 2021","18,400.0","18,500.0","18,500.0","18,050.0","2.04M","0.00%"
"Feb 03, 2021","18,400.0","18,190.0","18,400.0","17,740.0","1.31M","2.11%"
"Feb 02, 2021","18,020.0","18,000.0","18,200.0","17,080.0","1.75M","-0.99%"
"Feb 01, 2021","18,200.0","18,100.0","18,200.0","16,840.0","2.38M","1.90%"
"Jan 29, 2021","17,860.0","17,000.0","17,910.0","16,900.0","595.50K","6.69%"
"Jan 28, 2021","16,740.0","19,000.0","19,000.0","16,740.0","1.77M","-7.00%"
"Jan 27, 2021","18,000.0","18,290.0","18,500.0","17,790.0","1.60M","-1.59%"
"Jan 26, 2021","18,290.0","19,000.0","19,000.0","18,220.0","1.19M","-2.97%"
"Jan 25, 2021","18,850.0","18,990.0","18,990.0","18,490.0","932.80K","1.34%"
"Jan 22, 2021","18,600.0","19,000.0","19,000.0","18,460.0","766.50K","0.00%"
"Jan 21, 2021","18,600.0","18,500.0","18,600.0","17,900.0","816.30K","3.33%"
"Jan 20, 2021","18,000.0","18,000.0","19,260.0","17,550.0","901.00K","0.00%"
"Jan 19, 2021","18,000.0","19,100.0","19,100.0","17,660.0","872.20K","-4.86%"
"Jan 18, 2021","18,920.0","19,250.0","19,250.0","18,800.0","883.60K","-1.71%"
"Jan 15, 2021","19,250.0","19,140.0","19,250.0","18,900.0","863.60K","1.10%"
"Jan 14, 2021","19,040.0","18,580.0","19,100.0","18,460.0","944.30K","2.48%"
"Jan 13, 2021","18,580.0","18,800.0","18,850.0","18,560.0","1.81M","-0.54%"
"Jan 12, 2021","18,680.0","18,600.0","18,680.0","18,320.0","771.10K","0.59%"
"Jan 11, 2021","18,570.0","18,600.0","18,600.0","18,260.0","958.70K","1.75%"
"Jan 08, 2021","18,250.0","18,500.0","18,500.0","18,190.0","1.34M","0.83%"
"Jan 07, 2021","18,100.0","17,900.0","18,100.0","17,790.0","804.30K","1.12%"
"Jan 06, 2021","17,900.0","17,890.0","17,980.0","17,700.0","1.54M","1.42%"
"Jan 05, 2021","17,650.0","17,500.0","17,690.0","17,400.0","476.90K","1.26%"
"Jan 04, 2021","17,430.0","17,500.0","17,650.0","17,150.0","337.80K","1.34%"
"Dec 31, 2020","17,200.0","17,000.0","17,200.0","16,720.0","545.35K","2.32%"
"Dec 30, 2020","16,810.0","16,800.0","16,900.0","16,730.0","774.73K","0.66%"
"Dec 29, 2020","16,700.0","16,790.0","16,790.0","16,500.0","336.07K","-0.54%"
"Dec 28, 2020","16,790.0","16,800.0","16,830.0","16,570.0","629.82K","1.14%"
"Dec 25, 2020","16,600.0","16,400.0","16,660.0","16,190.0","912.84K","1.22%"
"Dec 24, 2020","16,400.0","16,740.0","16,850.0","16,200.0","633.46K","-2.03%"
"Dec 23, 2020","16,740.0","17,050.0","17,050.0","16,620.0","965.93K","-0.59%"
"Dec 22, 2020","16,840.0","17,000.0","17,000.0","16,550.0","413.79K","0.84%"
"Dec 21, 2020","16,700.0","16,500.0","16,900.0","16,500.0","263.04K","1.89%"
"Dec 18, 2020","16,390.0","15,970.0","16,390.0","15,970.0","555.79K","2.63%"
"Dec 17, 2020","15,970.0","16,020.0","16,290.0","15,970.0","954.43K","-1.05%"
"Dec 16, 2020","16,140.0","16,000.0","16,500.0","15,920.0","326.94K","0.88%"
"Dec 15, 2020","16,000.0","16,190.0","16,190.0","15,860.0","860.90K","0.44%"
"Dec 14, 2020","15,930.0","15,800.0","16,000.0","15,800.0","771.56K","0.82%"
"Dec 11, 2020","15,800.0","15,690.0","15,800.0","15,570.0","203.17K","0.77%"
