symbol,date,price
Rua,2019-01-22,12764255.8604214
Rua,2019-01-23,12774876.3708274
Rua,2019-01-24,12771630.2678579
Rua,2019-01-25,12770761.9720711
Rua,2019-01-28,12774456.6236019
Rua,2019-01-29,12768810.0907946
Rua,2019-01-30,12779495.7787922
Rua,2019-01-31,12777222.2744495
Rua,2019-02-01,12796308.3682841
Rua,2019-02-11,12812168.1311162
Rua,2019-02-12,12827645.2262262
Rua,2019-02-13,12858277.234347
Rua,2019-02-14,12879396.1240957
Rua,2019-02-15,12900545.9393841
Rua,2019-02-18,12906096.1537721
Rua,2019-02-19,12923921.3373231
Rua,2019-02-20,12925998.1723063
Rua,2019-02-21,12948016.804312
Rua,2019-02-22,12956705.428483
Rua,2019-02-25,12965178.3297259
Rua,2019-02-26,12972408.0132952
Rua,2019-02-27,12978498.7921806
Rua,2019-02-28,12986559.6949051
Rua,2019-03-01,12991516.0627495
Rua,2019-03-04,12991176.6045523
Rua,2019-03-05,13015708.6372754
Rua,2019-03-06,13015995.8070668
Rua,2019-03-07,13020084.0440215
Rua,2019-03-08,13016888.8858943
Rua,2019-03-11,13010102.55672
Rua,2019-03-12,13009646.8781583
Rua,2019-03-13,13030944.8470005
Rua,2019-03-14,13040744.7780968
Rua,2019-03-15,13059717.2939827
Rua,2019-03-18,13061612.9087664
Rua,2019-03-19,13054541.7851239
Rua,2019-03-20,13055700.2744697
Rua,2019-03-21,13054537.5831547
Rua,2019-03-22,13052960.1738582
Rua,2019-03-25,13034125.4657712
Rua,2019-03-26,13021035.1323441
Rua,2019-03-27,13023995.7553394
Rua,2019-03-28,13018052.550025
Rua,2019-03-29,13029673.9110615
Rua,2019-04-01,13038413.7608981
Rua,2019-04-02,13044934.0685388
Rua,2019-04-03,13043077.3671276
Rua,2019-04-04,13051019.8962095
Rua,2019-04-05,13048643.7633329
Rua,2019-04-08,13052140.7698148
Rua,2019-04-09,13056861.6579106
Rua,2019-04-10,13059800.8110324
Rua,2019-04-11,13061290.0837584
Rua,2019-04-12,13057001.5400232
Rua,2019-04-16,13073785.2424164
Rua,2019-04-17,13076263.020673
Rua,2019-04-18,13067669.4098778
Rua,2019-04-19,13048506.7600993
Rua,2019-04-22,13057651.2229668
Rua,2019-04-23,13055180.3572757
Rua,2019-04-24,13060824.3770707
Rua,2019-04-25,13072370.9606808
Rua,2019-04-26,13072985.4526745
Rua,2019-05-02,13084840.2507626
Rua,2019-05-03,13091297.3404625
Rua,2019-05-06,13087428.4701916
Rua,2019-05-07,13086498.4677784
Rua,2019-05-08,13087458.0463326
Rua,2019-05-09,13087858.6225608
Rua,2019-05-10,13087816.7991922
Rua,2019-05-13,13078645.5990313
Rua,2019-05-14,13079832.183315
Rua,2019-05-15,13080076.8582394
Rua,2019-05-16,13098625.6983666
Rua,2019-05-17,13094134.5354774
Rua,2019-05-20,13094672.0357988
Rua,2019-05-21,13112938.4327598
Rua,2019-05-22,13117027.0067274
Rua,2019-05-23,13116119.5410048
Rua,2019-05-24,13129068.105293
Rua,2019-05-27,13120813.0875809
Rua,2019-05-28,13133244.5032596
Rua,2019-05-29,13145675.7553402
Rua,2019-05-30,13144604.463607
Rua,2019-05-31,13141867.9534211
Rua,2019-06-03,13145731.1655783
Rua,2019-06-04,13138496.6954955
Rua,2019-06-05,13142096.2591864
Rua,2019-06-06,13146808.4022896
Rua,2019-06-07,13151293.2871082
Rua,2019-06-10,13172568.9163663
Rua,2019-06-11,13179468.5702232
Rua,2019-06-12,13182028.7805493
Rua,2019-06-13,13175917.0908802
Rua,2019-06-14,13175202.8096057
Rua,2019-06-17,13169309.6454624
Rua,2019-06-18,13172362.394886
Rua,2019-06-19,13172387.9832751
Rua,2019-06-20,13183033.6978038
Rua,2019-06-21,13190178.8967584
Rua,2019-06-24,13189478.9629653
Rua,2019-06-25,13187815.3287704
Rua,2019-06-26,13187435.058054
Rua,2019-06-27,13195640.3210326
Rua,2019-06-28,13188139.477253
Rua,2019-07-01,13187899.6450928
Rua,2019-07-02,13205464.8230743
Rua,2019-07-03,13215059.7958527
Rua,2019-07-04,13212891.0598526
Rua,2019-07-05,13230072.492993
Rua,2019-07-08,13226554.7691277
Rua,2019-07-09,13227047.657316
Rua,2019-07-10,13227628.3122776
Rua,2019-07-11,13235228.6387188
Rua,2019-07-12,13241326.6199102
