date,BITCOIN,E1VFVN30,HPG,VCB,VIC,VNM,TCBF
2018-06-04,170914194.99,16340,26971.3,57556.399999999994,99173.59999999999,109512.5,12124
2018-06-05,173789797.04500002,16450,26521.8,56876.9,100082.6,111716.7,12125
2018-06-06,174579930,16730,27330.9,57362.200000000004,102562,110454.3,12125
2018-06-07,175231773.86,16800,27825.399999999998,56974,102644.59999999999,111906,12127
2018-06-08,173655992.19,16780,27555.7,57944.6,102644.59999999999,111716.7,12127
2018-06-09,170865445.2,16780,27555.7,57944.6,102644.59999999999,111716.7,12127
2018-06-10,154315675.83,16780,27555.7,57944.6,102644.59999999999,111716.7,12127
2018-06-11,156993455.5,16860,27241,57265.2,102727.3,113673.3,12127
2018-06-12,149314129.365,16600,26746.5,56294.600000000006,102809.9,114241.4,12159
2018-06-13,143771675,16750,27312.899999999998,58138.7,105785.1,114241.4,12159
2018-06-14,151443872.37,16309.999999999998,26809.5,56391.6,104132.2,113610.20000000001,12151
2018-06-15,145822075.52,16540,27061.2,57265.2,102066.1,113610.20000000001,12151
2018-06-16,147945560.64,16540,27061.2,57265.2,102066.1,113610.20000000001,12151
2018-06-17,147098402.56,16540,27061.2,57265.2,102066.1,113610.20000000001,12151
2018-06-18,153207180.72,16000,25299.1,54838.700000000004,101983.5,109002.70000000001,12151
2018-06-19,153950545.935,15110,24134.8,54838.700000000004,101652.90000000001,104963.2,12171
2018-06-20,154495116.75,16000,25173.2,56391.6,103305.8,106541.1,12171
2018-06-21,153710791.77,15560,24701.2,55324,102479.29999999999,107298.5,12170
2018-06-22,138724429.35,15990,25771.100000000002,56974,101487.6,112347.8,12170
2018-06-23,141436503.825,15990,25771.100000000002,56974,101487.6,112347.8,12170
2018-06-24,140788646.075,15990,25771.100000000002,56974,101487.6,112347.8,12170
2018-06-25,143018013.975,16140,26117.2,57653.399999999994,102231.4,113105.2,12170
2018-06-26,139222154,15930,25865.5,57556.399999999994,102148.79999999999,111022.40000000001,12198
2018-06-27,140656649.375,15800,24858.6,56294.600000000006,103471.1,110454.3,12198
2018-06-28,134222451.25,15490,24449.5,56197.5,107500,107298.5,12198
2018-06-29,142396882.06,15580,24166.3,56294.600000000006,107500,107298.5,12198
2018-06-30,146548467.61499998,15580,24166.3,56294.600000000006,107500,107298.5,12198
2018-07-01,145774995.75,15580,24166.3,56294.600000000006,107500,107298.5,12198
2018-07-02,151770333.555,15330,24166.3,56391.6,107200,107929.7,12198
2018-07-03,149859380.52,14800,22844.7,54353.4,99700,107298.5,12235
2018-07-04,151768721.33,14990,23348.199999999997,53965.200000000004,105000,105405,12228
2018-07-05,150528967.42499998,14520,22718.800000000003,50471,106500,104142.70000000001,12230
2018-07-06,152040900,14900,23159.4,53382.8,106200,104773.79999999999,12226
2018-07-07,155571934.72,14900,23159.4,53382.8,106200,104773.79999999999,12226
2018-07-08,154389931.905,14900,23159.4,53382.8,106200,104773.79999999999,12226
2018-07-09,153532126.39000002,14820,22467.1,52412.2,105000,105405,12238
2018-07-10,145234096.15,14820,22341.2,51538.7,103000,105405,12231
2018-07-11,147252081.76,14460,21649,49694.5,104500,105405,12240
2018-07-12,144044238,14510,21239.899999999998,50859.200000000004,103000,106225.5,12243
2018-07-13,143291700.79,14850,22404.2,53188.7,103000,104963.2,12238
2018-07-14,144037631.15,14850,22404.2,53188.7,103000,104963.2,12238
2018-07-15,146344575.23,14850,22404.2,53188.7,103000,104963.2,12238
2018-07-16,155102434.905,14900,22341.2,53285.7,102500,106036.2,12238
2018-07-17,168618295.51,14950,22718.800000000003,54159.3,104000,105973.1,12245
2018-07-18,170082030.005,15400,23411.100000000002,55809.3,105000,106667.3,12251
2018-07-19,172198670.52,15410,23411.100000000002,55129.9,105000,107614.09999999999,12248
2018-07-20,169088640.84,15530,23096.399999999998,55129.9,103600,106982.9,12291
2018-07-21,170784032,15530,23096.399999999998,55129.9,103600,106982.9,12291
2018-07-22,170548881.20000002,15530,23096.399999999998,55129.9,103600,106982.9,12291
2018-07-23,179299090.25,15600,23253.8,54935.7,104000,107298.5,12272
2018-07-24,194971260.5,15200,22278.300000000003,55324,104500,107235.4,12338
2018-07-25,189388630.125,15160,22341.2,53674,104400,107235.4,12294
2018-07-26,183863528.2,15010,22970.600000000002,55032.8,106000,108245.3,12286
2018-07-27,190139658.825,15210,23474,54838.700000000004,106400,106541.1,12336
2018-07-28,191177919.25,15210,23474,54838.700000000004,106400,106541.1,12336
2018-07-29,190886119.05,15210,23474,54838.700000000004,106400,106541.1,12336
2018-07-30,190014007.57500002,15410,23316.7,55615.200000000004,106400,106351.8,12316
2018-07-31,179914027.41,15550,23505.5,56779.899999999994,106400,106162.40000000001,12319
2018-08-01,177108333.085,15550,23662.8,56876.9,106500,105341.9,12311
2018-08-02,175408492.4,15400,23442.6,57265.2,106700,104142.70000000001,12332
2018-08-03,172792548.48,15480,22844.7,56779.899999999994,111500,101996.7,12312
2018-08-04,163258530,15480,22844.7,56779.899999999994,111500,101996.7,12312
2018-08-05,163841413.06,15480,22844.7,56779.899999999994,111500,101996.7,12312
2018-08-06,161707435,15400,22750.3,57265.2,111500,100923.7,12334
2018-08-07,156554680.66,15400,22750.3,59691.7,110300,96568.70000000001,12323
2018-08-08,146281730,15550,23096.399999999998,60274,108800,98146.6,12355
2018-08-09,152384989.875,15550,23002,59497.6,104200,99093.3,12339
2018-08-10,143060674.77,15550,23285.2,61632.9,104200,99219.6,12335
2018-08-11,145145130.12,15550,23285.2,61632.9,104200,99219.6,12335
2018-08-12,147017764.77,15550,23285.2,61632.9,104200,99219.6,12335
2018-08-13,145804316.05,15850,24103.4,61924,102800,98525.3,12329
2018-08-14,144436658.15,15840,24229.199999999997,60953.4,103300,99787.59999999999,12333
2018-08-15,146146295.625,15600,23599.9,58818.1,101900,100040.09999999999,12347
2018-08-16,147242576.7,15550,23599.9,58818.1,102100,100103.2,12348
2018-08-17,153402404.06,15680,23725.8,60177,102300,100040.09999999999,12374
2018-08-18,149003332.16,15680,23725.8,60177,102300,100040.09999999999,12374
2018-08-19,151167111.82,15680,23725.8,60177,102300,100040.09999999999,12374
2018-08-20,145659656.01999998,15450,23442.6,59594.6,102600,101049.9,12341
2018-08-21,150687484.41,15650,23599.9,60856.4,103100,102880.3,12354
2018-08-22,148028767.25,15750,23914.6,60079.9,103600,102880.3,12345
2018-08-23,151946713.51999998,15820,23977.5,60759.3,104600,103069.7,12356
2018-08-24,155914231.2,15810,24134.8,60177,104000,102375.4,12374
2018-08-25,157001059.8,15810,24134.8,60177,104000,102375.4,12374
2018-08-26,156359308.95,15810,24134.8,60177,104000,102375.4,12374
2018-08-27,161005798.6,15920,24512.399999999998,61244.6,104200,101176.2,12378
2018-08-28,164729784.465,15990,25110.3,62118.200000000004,104200,100545,12361
2018-08-29,163827000.9,15980,24921.5,61244.6,103000,99472,12365
2018-08-30,162724849,15980,24953,61924,103400,98777.7,12365
2018-08-31,163477793.04,15950,25141.8,60662.3,103400,98904,12394
2018-09-01,167580928.32,15950,25141.8,60662.3,103400,98904,12394
2018-09-02,170002680,15950,25141.8,60662.3,103400,98904,12394
2018-09-03,169116661.92,15950,25141.8,60662.3,103400,98904,12394
2018-09-04,171583680,15800,24543.9,59206.4,102100,98904,12376
2018-09-05,155923099.44,15500,24292.2,58818.1,101500,96281.59999999999,12393
2018-09-06,151427677.5,15400,24323.6,58527,98000,93673.2,12386
2018-09-07,149022918.03,15560,24984.4,60177,97200,97509.1,12407
2018-09-08,144198964,15560,24984.4,60177,97200,97509.1,12407
2018-09-09,145294438.03,15560,24984.4,60177,97200,97509.1,12407
2018-09-10,146808900,15500,24669.8,60177,99300,97892.70000000001,12405
2018-09-11,146291852.315,15780,25173.2,61147.6,101200,101268.3,12393
2018-09-12,147275606,15850,24858.6,60759.3,101400,101575.2,12421
2018-09-13,150974389.23,15710,25015.899999999998,61050.5,100300,101345,12421
2018-09-14,150604712.94,16100.000000000002,24858.6,62118.200000000004,101000,102035.5,12414
2018-09-15,151549531.98000002,16100.000000000002,24858.6,62118.200000000004,101000,102035.5,12414
2018-09-16,151068753,16100.000000000002,24858.6,62118.200000000004,101000,102035.5,12414
2018-09-17,145588179.04999998,15700,24827.100000000002,61050.5,99000,104337.1,12395
2018-09-18,147504599.54999998,15750,24827.100000000002,61438.7,99600,105871.4,12436
2018-09-19,148863604.04999998,15900,24953,61438.7,98600,105718,12452
2018-09-20,151435557.975,15960,25739.6,62506.4,98500,104337.1,12439
2018-09-21,157501125,16200,25991.399999999998,62700.5,98600,105718,12444
2018-09-22,156505484.555,16200,25991.399999999998,62700.5,98600,105718,12444
2018-09-23,156264216.165,16200,25991.399999999998,62700.5,98600,105718,12444
2018-09-24,153612816.42000002,16210,25991.399999999998,63282.9,99600,105104.29999999999,12412
2018-09-25,150272415.495,16219.999999999998,25959.9,62506.4,99500,105027.5,12453
2018-09-26,150729977.51,16239.999999999998,25802.600000000002,61924,99000,104720.7,12434
2018-09-27,155961533.475,16290,26148.7,61535.8,98600,106255,12434
2018-09-28,154428283.275,16370.000000000002,26620.7,61147.6,98300,105334.40000000001,12473
2018-09-29,153518277.5,16370.000000000002,26620.7,61147.6,98300,105334.40000000001,12473
2018-09-30,154078137.5,16370.000000000002,26620.7,61147.6,98300,105334.40000000001,12473
2018-10-01,153350696.73,16450,26683.6,60662.3,98500,104567.2,12474
2018-10-02,151592825.65,16300,25991.399999999998,61147.6,102000,105104.29999999999,12467
2018-10-03,150933305.275,16350.000000000002,25991.399999999998,61147.6,102200,105027.5,12487
2018-10-04,152886231.225,16309.999999999998,26054.300000000003,61147.6,100600,105027.5,12477
2018-10-05,153846511.10999998,16129.999999999998,26085.8,61051.6,98500,103723.29999999999,12489
2018-10-06,152878020.54500002,16129.999999999998,26085.8,61051.6,98500,103723.29999999999,12489
2018-10-07,153287955,16129.999999999998,26085.8,61051.6,98500,103723.29999999999,12489
2018-10-08,154314954.67499998,16000,25928.4,60560,96600,102035.5,12497
2018-10-09,153907189.61999997,15960,25802.600000000002,60658.299999999996,96600,100424.40000000001,12459
2018-10-10,152355000.56,15910,26054.300000000003,60658.299999999996,96600,99734,12489
2018-10-11,143687392.73999998,15150,25110.3,56725.8,93000,97432.4,12460
2018-10-12,144462187.455,15590,25676.7,58888.7,96000,98583.20000000001,12473
2018-10-13,144648718,15590,25676.7,58888.7,96000,98583.20000000001,12473
2018-10-14,144356665.795,15590,25676.7,58888.7,96000,98583.20000000001,12473
2018-10-15,150271099.65,15210,25393.5,58102.200000000004,95500,96435.1,12496
2018-10-16,150702490.29,15430,25645.2,58200.5,98600,96665.2,12509
2018-10-17,150418510.95,15580,25802.600000000002,58200.5,99000,97355.7,12512
2018-10-18,149306328.6,15480,25802.600000000002,57020.8,99100,96665.2,12534
2018-10-19,149052390.98499998,15400,25645.2,56725.8,99100,97279,12534
2018-10-20,149776521,15400,25645.2,56725.8,99100,97279,12534
2018-10-21,149820421.82,15400,25645.2,56725.8,99100,97279,12534
2018-10-22,149609016.025,15300,25236.2,56136,99100,96511.79999999999,12511
2018-10-23,149316926.29000002,15020,24858.6,54857.9,99000,94747.29999999999,12524
2018-10-24,149806717.01999998,14700,24669.8,54563,98800,94056.79999999999,12515
2018-10-25,149339990.79,14600,24543.9,53874.8,96800,92062.1,12522
2018-10-26,149592143.72,14520,24481,52596.8,96400,93212.90000000001,12527
2018-10-27,149691406.72,14520,24481,52596.8,96400,93212.90000000001,12527
2018-10-28,149562948.72,14520,24481,52596.8,96400,93212.90000000001,12527
2018-10-29,146282903,14420,24449.5,52006.9,97200,92062.1,12519
2018-10-30,146311554.72,14400,24355.1,53284.9,96600,89990.7,12530
2018-10-31,147174234.19,14400,25330.600000000002,54661.299999999996,97200,89070.09999999999,12528
2018-11-01,148107024,14570,24921.5,54071.399999999994,95500,87689.2,12527
2018-11-02,148150358.70000002,15020,25173.2,55251.2,96000,90911.3,12531
2018-11-03,147734124.74,15020,25173.2,55251.2,96000,90911.3,12531
2018-11-04,149864757.32,15020,25173.2,55251.2,96000,90911.3,12531
2018-11-05,149293250,15020,25173.2,55546.100000000006,96000,89377,12536
2018-11-06,150417711,14880,24921.5,54857.9,95800,90297.6,12534
2018-11-07,151695028.68,14800,24638.3,54563,96000,91678.5,12540
2018-11-08,149387110.56,14850,24481,54759.6,96000,92062.1,12538
2018-11-09,147571262.55,14600,23662.8,53383.299999999996,95900,89760.59999999999,12537
2018-11-10,147863148.9,14600,23662.8,53383.299999999996,95900,89760.59999999999,12537
2018-11-11,148100292,14600,23662.8,53383.299999999996,95900,89760.59999999999,12537
2018-11-12,147455190.675,14600,23631.399999999998,53678.2,95900,89760.59999999999,12550
2018-11-13,145898956.06,14470,23222.3,52695.1,93300,88993.4,12550
2018-11-14,130705313.55,14360,22530,52301.8,94700,90144.2,12551
2018-11-15,130053031.68,14170,22026.6,52498.399999999994,91700,89760.59999999999,12566
2018-11-16,128473777.67999999,14410,22152.4,52301.8,90100,88226.20000000001,12561
2018-11-17,128285690.19,14410,22152.4,52301.8,90100,88226.20000000001,12561
2018-11-18,129586920,14410,22152.4,52301.8,90100,88226.20000000001,12561
2018-11-19,110344985.25,14930,22309.8,53088.299999999996,96400,88533.1,12569
2018-11-20,101497980.50999999,14700,22970.600000000002,52891.7,97200,89377,12581
2018-11-21,106141953.83,14800,22970.600000000002,54464.7,97300,91448.40000000001,12585
2018-11-22,99585492.6,14810,22530,53874.8,98000,92138.8,12586
2018-11-23,100080277.5,14600,22372.699999999997,53088.299999999996,99000,90527.8,12588
2018-11-24,88193203.875,14600,22372.699999999997,53088.299999999996,99000,90527.8,12588
2018-11-25,91970920.125,14600,22372.699999999997,53088.299999999996,99000,90527.8,12588
2018-11-26,87092740.12,14710,22404.2,53088.299999999996,100500,94440.4,12587
2018-11-27,88136812.5,14750,22404.2,52498.399999999994,101500,97048.8,12590
2018-11-28,98595300.08,14780,22152.4,54169.7,102000,98199.6,12591
2018-11-29,99097344,14780,21523.1,54071.399999999994,102000,96895.4,12603
2018-11-30,92710380,14720,20893.8,54464.7,101700,98199.6,12606
2018-12-01,96581318.17500001,14720,20893.8,54464.7,101700,98199.6,12606
2018-12-02,95676132.82499999,14720,20893.8,54464.7,101700,98199.6,12606
2018-12-03,89323684.47,15180,21900.7,57020.8,101900,102495.8,12607
2018-12-04,90850442.56,15500,21774.8,56627.5,102000,104720.7,12608
2018-12-05,86106994.925,15270,22215.399999999998,56824.2,102100,102035.5,12626
2018-12-06,80108255.58,15140,21774.8,55939.4,102100,101038.2,12617
2018-12-07,78796483.125,15300,21806.3,56234.299999999996,102200,102726,12632
2018-12-08,79285812.5,15300,21806.3,56234.299999999996,102200,102726,12632
2018-12-09,82320633.75,15300,21806.3,56234.299999999996,102200,102726,12632
2018-12-10,79476955.9,15200,21239.899999999998,55939.4,102100,103569.90000000001,12624
2018-12-11,78046786.72,15150,21051.100000000002,55841,102200,103416.4,12622
2018-12-12,79933167.6,15350,21145.5,57020.8,102200,102802.7,12634
2018-12-13,76033687.5,15450,21397.2,56627.5,102800,103569.90000000001,12625
2018-12-14,74421694.48,15340,21082.6,55546.100000000006,102700,103569.90000000001,12666
2018-12-15,74125704,15340,21082.6,55546.100000000006,102700,103569.90000000001,12666
2018-12-16,74405160,15340,21082.6,55546.100000000006,102700,103569.90000000001,12666
2018-12-17,81542345.58,14800,20390.3,53874.8,102500,102726,12655
2018-12-18,85528728.63,14570,19572.199999999997,54169.7,102000,101038.2,12680
2018-12-19,85831943.08,14550,18691.1,53481.6,102000,99043.5,12677
2018-12-20,94965610.35000001,14530,18848.5,53678.2,101900,96818.70000000001,12681
2018-12-21,89386753.51,14500,18848.5,53579.9,102000,93980.09999999999,12690
2018-12-22,92679040.41,14500,18848.5,53579.9,102000,93980.09999999999,12690
2018-12-23,91851777.655,14500,18848.5,53579.9,102000,93980.09999999999,12690
2018-12-24,93907486,14400,19194.600000000002,52203.5,102000,96358.40000000001,12698
2018-12-25,87992730,14130,19131.6,51810.299999999996,101900,95591.2,12690
2018-12-26,88627333.5,14100,19068.7,51908.6,101900,95130.9,12699
2018-12-27,83402119.425,14320,19477.8,52596.8,102400,95282.70000000001,12693
2018-12-28,90183551.7,14310,19477.8,52596.8,95300,92807.8,12725
2018-12-29,86501345.45,14310,19477.8,52596.8,95300,92807.8,12725
2018-12-30,88813655,14310,19477.8,52596.8,95300,92807.8,12725
2018-12-31,85632692.7,14310,19477.8,52596.8,95300,92807.8,12725
2019-01-01,88746389.5,14310,19477.8,52596.8,95300,92807.8,12725
2019-01-02,90295508.925,14100,19383.4,52695.1,100400,95901.4,12741
2019-01-03,87881092.925,13930,18565.3,52695.1,100300,95050.70000000001,12735
2019-01-04,88625979.75,13740,18691.1,53481.6,100600,96674.8,12743
2019-01-05,88124185.38,13740,18691.1,53481.6,100600,96674.8,12743
2019-01-06,93746927.00999999,13740,18691.1,53481.6,100600,96674.8,12743
2019-01-07,92935425.99000001,14000,18470.9,53678.2,101000,101315.20000000001,12751
2019-01-08,92651561.21000001,14000,18156.199999999997,54071.399999999994,101000,100541.79999999999,12747
2019-01-09,92889577.82,14000,18565.3,54857.9,101500,102011.3,12746
2019-01-10,84115105.64,14200,18754.100000000002,54071.399999999994,101400,101856.6,12757
2019-01-11,84344372.31,14170,18470.9,54268.1,101400,103635.40000000001,12761
2019-01-12,83966692.59,14170,18470.9,54268.1,101400,103635.40000000001,12761
2019-01-13,81526853.75999999,14170,18470.9,54268.1,101400,103635.40000000001,12761
2019-01-14,85007375.905,14150,18439.399999999998,54366.4,101400,104408.8,12761
2019-01-15,83087955.04,14250,18439.399999999998,54956.200000000004,101500,104331.5,12765
2019-01-16,83741662.29,14260,18533.8,54464.7,102000,102862,12772
2019-01-17,84457619.025,14040,18187.7,54268.1,102000,102243.3,12760
2019-01-18,83700316.075,14050,18376.5,53874.8,102200,103635.40000000001,12773
2019-01-19,85435638.675,14050,18376.5,53874.8,102200,103635.40000000001,12773
2019-01-20,82037839.905,14050,18376.5,53874.8,102200,103635.40000000001,12773
2019-01-21,81931534.36,14390,18596.699999999997,54857.9,102400,103480.7,12775
2019-01-22,82981730.455,14200,18565.3,54268.1,102400,103635.40000000001,12788
2019-01-23,82422725.98,14280,18911.4,54464.7,102600,104022.09999999999,12791
2019-01-24,82789397.08999999,14270,18785.5,54464.7,102800,104795.5,12792
2019-01-25,82622752.065,14200,18691.1,54857.9,102900,105104.9,12795
2019-01-26,82481265.61500001,14200,18691.1,54857.9,102900,105104.9,12795
2019-01-27,81900243.39,14200,18691.1,54857.9,102900,105104.9,12795
2019-01-28,79557690.25,14310,18722.6,54563,103700,105568.9,12782
2019-01-29,78809951.74,14500,18691.1,55742.7,103900,105568.9,12774
2019-01-30,79764910.2,14420,18250.6,55742.7,103900,104795.5,12784
2019-01-31,79143388.5,14260,17432.5,55841,103900,104408.8,12793
2019-02-01,79775781.25,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-02,80493589.225,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-03,79248506.85000001,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-04,79127595.775,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-05,79564593,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-06,78148007.2,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-07,77953992.5,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-08,84057332.925,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-09,84097713.975,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-10,84680454.3,14200,17180.7,55546.100000000006,98800,104408.8,12817
2019-02-11,83341231.5,14690,18187.7,57119.100000000006,104000,105955.6,12796
2019-02-12,83275284.53999999,14800,18565.3,57610.700000000004,109100,106729,12806
2019-02-13,82970034.3,14900,19446.3,58790.4,109000,106961,12805
2019-02-14,82633923,14950,19509.2,59183.6,112900,107811.8,12812
2019-02-15,82750237.885,14900,19886.8,58298.8,112000,108430.5,12841
2019-02-16,83116357.55499999,14900,19886.8,58298.8,112000,108430.5,12841
2019-02-17,84107293.62,14900,19886.8,58298.8,112000,108430.5,12841
2019-02-18,89714400,14940,20233,58987,113700,109822.59999999999,12841
2019-02-19,90199887.995,15020,19949.8,58003.9,116000,110286.6,12861
2019-02-20,91380629.00999999,15150,20264.399999999998,58102.200000000004,116500,110596,12842
2019-02-21,90471695.665,15180,20579.100000000002,59085.299999999996,118400,114849.7,12862
2019-02-22,91494284.2,15400,21334.3,60953.299999999996,117000,115159,12843
2019-02-23,95393100,15400,21334.3,60953.299999999996,117000,115159,12843
2019-02-24,86671246.19999999,15400,21334.3,60953.299999999996,117000,115159,12843
2019-02-25,88660847.42999999,15550,21900.7,62329.6,116300,117247.20000000001,12854
2019-02-26,88151735.48,15370,21711.9,61936.4,115500,112993.5,12855
2019-02-27,88156012.045,15440,21649,60854.9,117400,114231,12865
2019-02-28,87977648,15000,21145.5,59478.6,114000,109126.5,12875
2019-03-01,88314562.51,15050,21554.600000000002,61149.9,115100,109358.59999999999,12884
2019-03-02,88396469.1,15050,21554.600000000002,61149.9,115100,109358.59999999999,12884
2019-03-03,87868136.78999999,15050,21554.600000000002,61149.9,115100,109358.59999999999,12884
2019-03-04,85858554.36,15390,22246.8,61739.7,117400,110518.6,12881
2019-03-05,89190643.41,15300,22058,61936.4,117300,109822.59999999999,12892
2019-03-06,89365773.945,15300,22026.6,61641.399999999994,117700,109049.2,12888
2019-03-07,89475845.9,15400,21460.2,62034.700000000004,119200,108043.8,12931
2019-03-08,89158462.44,15220,21365.8,61739.7,118100,105955.6,12934
2019-03-09,90872441.5,15220,21365.8,61739.7,118100,105955.6,12934
2019-03-10,90499625.535,15220,21365.8,61739.7,118100,105955.6,12934
2019-03-11,89306801.47999999,15200,21271.4,61543.100000000006,118300,106419.6,12934
2019-03-12,89546210,15300,21302.800000000003,63706,118600,107502.4,12917
2019-03-13,89341738.49,15460,21617.5,64099.2,117500,106961,12912
2019-03-14,89407786.05,15480,21523.1,65868.79999999999,118800,106110.29999999999,12916
2019-03-15,90541057.2,15350,20075.600000000002,64885.7,118700,105955.6,12917
2019-03-16,92564010,15350,20075.600000000002,64885.7,118700,105955.6,12917
2019-03-17,92030664.99000001,15350,20075.600000000002,64885.7,118700,105955.6,12917
2019-03-18,92131482,15410,20044.2,66458.7,121300,106729,12916
2019-03-19,92855727.64999999,15300,20075.600000000002,65672.2,121000,105878.3,12924
2019-03-20,93579238.5,15240,20327.4,65573.9,120200,107115.7,12936
2019-03-21,92170018.38000001,15110,20138.6,65475.6,117000,105182.2,12927
2019-03-22,92429671.67,15400,20107.1,65770.5,118600,105568.9,12939
2019-03-23,92421551.145,15400,20107.1,65770.5,118600,105568.9,12939
2019-03-24,92098818.28,15400,20107.1,65770.5,118600,105568.9,12939
2019-03-25,90652742.235,14730,19761,64394.2,115200,105568.9,12942
2019-03-26,90971757.825,15000,19886.8,64394.2,113700,105568.9,12948
2019-03-27,93409456.205,14860,20358.8,64394.2,113900,105568.9,12954
2019-03-28,93063155.17,14890,20421.8,65573.9,115900,104563.5,12957
2019-03-29,94927796.04,14700,20264.399999999998,66163.79999999999,115900,104254.09999999999,12953
2019-03-30,95000424.56,14700,20264.399999999998,66163.79999999999,115900,104254.09999999999,12953
2019-03-31,95020147.96,14700,20264.399999999998,66163.79999999999,115900,104254.09999999999,12953
2019-04-01,95984605.5,14940,20107.1,66655.3,116500,107193,12957
2019-04-02,113717423.105,14970,20201.5,66360.4,116300,107502.4,12961
2019-04-03,115442504,15000,20201.5,66065.5,114900,107115.7,12962
2019-04-04,113825661.50999999,14950,20390.3,66557,115100,106729,12964
2019-04-05,116943312,14980,20453.2,66950.3,115100,105414.2,12965
2019-04-06,117141904,14980,20453.2,66950.3,115100,105414.2,12965
2019-04-07,120519128,14980,20453.2,66950.3,115100,105414.2,12965
2019-04-08,122621885.23,15000,20390.3,68523.3,115500,106110.29999999999,12970
2019-04-09,120335491.185,14900,20201.5,68621.6,113000,104718.2,12974
2019-04-10,123393715.28999999,14800,20107.1,67736.8,111800,104640.8,12977
2019-04-11,116940515.45,14810,20107.1,67343.5,115000,104872.8,12973
2019-04-12,117811468.90499999,14810,20170,66852,113200,104950.2,12993
2019-04-13,117533770.89,14810,20170,66852,113200,104950.2,12993
2019-04-14,119808481.86500001,14810,20170,66852,113200,104950.2,12993
2019-04-15,116693253.005,14810,20170,66852,113200,104950.2,12993
2019-04-16,120704678.55,14680,19981.2,66262.1,113100,105182.2,12999
2019-04-17,121258559.5,14750,19886.8,66852,110000,104408.8,12999
2019-04-18,122525849.71499999,14610,19698,66753.6,109000,104563.5,12992
2019-04-19,122802481.49999999,14650,19886.8,66852,110100,102862,13010
2019-04-20,123487946.62500001,14650,19886.8,66852,110100,102862,13010
2019-04-21,122971468.50000001,14650,19886.8,66852,110100,102862,13010
2019-04-22,125094684.4,14570,20044.2,66753.6,111900,100232.4,13011
2019-04-23,128456623.125,14520,20075.600000000002,66360.4,113000,98221.59999999999,13020
2019-04-24,126341871.35,14800,20988.2,67343.5,113800,100155.1,13021
2019-04-25,119230288.2,14630,20830.8,66557,113600,100155.1,13026
2019-04-26,120164987.9,14720,21145.5,66753.6,113700,100387.1,13024
2019-04-27,120423274.00000001,14720,21145.5,66753.6,113700,100387.1,13024
2019-04-28,120059950,14720,21145.5,66753.6,113700,100387.1,13024
2019-04-29,119902742.5,14720,21145.5,66753.6,113700,100387.1,13024
2019-04-30,122754370.1,14720,21145.5,66753.6,113700,100387.1,13024
2019-05-01,123929583.49999999,14720,21145.5,66753.6,113700,100387.1,13024
2019-05-02,125425532.7,14720,21397.2,65770.5,113600,100541.79999999999,13039
2019-05-03,131548693.49999999,14900,21491.6,65573.9,112500,101315.20000000001,13039
2019-05-04,134167157.525,14900,21491.6,65573.9,112500,101315.20000000001,13039
2019-05-05,132908034.64999999,14900,21491.6,65573.9,112500,101315.20000000001,13039
2019-05-06,132422843.85,14520,21051.100000000002,65180.700000000004,112200,99845.7,13043
2019-05-07,133910142.75,14500,21082.6,64492.50000000001,112600,100155.1,13053
2019-05-08,138999470.67499998,14460,20862.300000000003,64000.9,112600,98995,13053
2019-05-09,143982306,14460,20705,64394.2,112600,99149.7,13054
2019-05-10,148096461.15,14460,20673.5,64492.50000000001,112700,100619.1,13052
2019-05-11,168567782.625,14460,20673.5,64492.50000000001,112700,100619.1,13052
2019-05-12,162959946.6,14460,20673.5,64492.50000000001,112700,100619.1,13052
2019-05-13,182547791.97,14500,20170,64787.40000000001,112900,103558.09999999999,13053
2019-05-14,186827709.6,14560,20390.3,65475.6,113500,104795.5,13051
2019-05-15,191342439,14770,20390.3,65672.2,115300,104872.8,13054
2019-05-16,183658557.6,14820,20327.4,65672.2,116900,105491.6,13056
2019-05-17,172251436.48,14770,20295.899999999998,65672.2,116900,104872.8,13055
2019-05-18,169882060.79999998,14770,20295.899999999998,65672.2,116900,104872.8,13055
2019-05-19,191814400,14770,20295.899999999998,65672.2,116900,104872.8,13055
2019-05-20,187249232.55,14940,20642,66655.3,117500,106342.29999999999,13063
2019-05-21,186002190.54999998,14980,20705,66557,117500,103248.7,13066
2019-05-22,178268970,14800,20767.9,66065.5,117500,102165.9,13068
2019-05-23,184351630.22,14840,20610.600000000002,66458.7,117000,102165.9,13085
2019-05-24,187000243.2,14790,20233,65377.3,115000,100928.5,13087
2019-05-25,188696719.9,14790,20233,65377.3,115000,100928.5,13087
2019-05-26,204897101.70000002,14790,20233,65377.3,115000,100928.5,13087
2019-05-27,205422651,14750,20264.399999999998,66262.1,115000,103635.40000000001,13087
2019-05-28,203211981,14810,20170,66262.1,114000,102088.6,13087
